nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Jami' Mutiara Darussalam,Masjid,"Unnamed Road, Pancoran Mas, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16436",Buka 24 jam,"4,6",19,,Tidak Ada ,Tidak Tersedia,-6.4014156,106.8089392,Aksesibilitas Tersedia,[]
Masjid Jami' Ar-Rahim,Masjid,"Jl. Sawangan Permai, Pasir Putih, Kec. Sawangan, Kota Depok, Jawa Barat 16519",04.00 hingga 20.15,"4,8",436,"
0812-8030-8498",Ada,Tersedia,-6.4069155,106.7747913,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Agung Al-Muhajirin,Masjid,"JR48+C4W, Jl. Nusantara Raya No.313, Depok Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16432",04.00 hingga 19.46,"4,7",829,,Tidak Ada ,Tidak Tersedia,-6.3942298,106.8147066,Aksesibilitas Tersedia,[]
Masjid Jami' Nurul Huda,Masjid,"Jl. Rapika No.49, Rangkapan Jaya Baru, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16434",Buka 24 jam,"4,7",11,"
0896-9791-0142",Ada,Tidak Tersedia,-6.4066,106.7837606,Aksesibilitas Tersedia,[]
"Masjid Jami' Al-Ikhlash, Depok Maharaja",Masjid,"Masjid Al-Ikhlash, Jl. Perumahan Depok Maharaja Blok P8/30, RT 002/012, Rangkapan Jaya, Pancoran Mas, Depok City, West Java 16435",Buka 24 jam,"4,8",93,"
0857-1134-9567",Ada,Tidak Tersedia,-6.4073279,106.7942387,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Al-Mujahidin,Masjid,"Jl. Kh. Ahmad Dahlan No.8, Kukusan, Kecamatan Beji, Kota Depok, Jawa Barat 16425",04.00 hingga 21.15,"4,8",319,,Tidak Ada ,Tidak Tersedia,-6.3660351,106.8152132,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Huda,Masjid,"JQ5X+3C2, Mampang, Kec. Pancoran Mas, Kota Depok, Jawa Barat",04.00 hingga 21.15,"4,8",38,,Tidak Ada ,Tidak Tersedia,-6.3923625,106.7985156,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Muttaqien Limo-Depok,Masjid,"Jl. Naman Iskandar No.1, Limo, Kec. Limo, Kota Depok, Jawa Barat 16514",04.00 hingga 20.15,"4,8",533,,Tidak Ada ,Tidak Tersedia,-6.3603258,106.7762997,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Fath,Masjid,"HRWG+MRV, Jl. Depok Sari, Pancoran Mas, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431",Buka 24 jam,"4,9",75,"
0815-7258-1700",Ada,Tidak Tersedia,-6.4032598,106.8270374,Aksesibilitas Tersedia,[]
Masjid Jami' Baiturrahman,Masjid,"Jl. Baru Plenongan Gg. Masjid No.54, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431",04.00 hingga 21.15,"4,8",195,,Tidak Ada ,Tidak Tersedia,-6.390566,106.8194832,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Darul Ilmi,Masjid,"Poltek Negeri Jakarta, Jalan, Kukusan, Beji, Depok City, West Java 16425",03.30 hingga 21.30,"4,7",118,,Tidak Ada ,Tersedia,-6.3717772,106.8229353,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Assa'adah,Masjid,"Jl. Setu Baru No.53, Sukmajaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16412",Buka 24 jam,"4,9",49,"
(021) 8712525",Ada,Tidak Tersedia,-6.4155445,106.8432038,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' At-Taubah,Masjid,"JQ6P+HMC, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat",04.00 hingga 21.15,"4,8",34,,Tidak Ada ,Tidak Tersedia,-6.3885625,106.7866406,Aksesibilitas Tersedia,[]
Masjid Raya Cinere,Masjid,"Jl. Flamboyan No.4, Cinere, Kec. Cinere, Kota Depok, Jawa Barat 16514",03.30 hingga 21.30,"4,8",703,,Tidak Ada ,Tidak Tersedia,-6.341434,106.7800324,Aksesibilitas Tersedia,[]
Masjid Jami' Kantor Walikota Depok,Masjid,"Jl. Margonda Raya No.54, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431",,"4,5",53,,Tidak Ada ,Tidak Tersedia,-6.3933264,106.8217539,Aksesibilitas Tersedia,[]
Masjid Jami' Akmaliah,Masjid,"HQF5+R5P, Jl. Anggrek Raya, Pengasinan, Kec. Sawangan, Kota Depok, Jawa Barat 16518",Buka 24 jam,"4,7",193,,Tidak Ada ,Tidak Tersedia,-6.4254221,106.7579682,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Marjan,Masjid,"HRF7+MMQ, Jl. Raya Citayam Permata, Ratu Jaya, Kec. Cipayung, Kota Depok, Jawa Barat 16439",Buka 24 jam,"4,8",376,"
0851-2801-7081",Ada,Tidak Tersedia,-6.4257756,106.814249,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami' Al-Qalam,Masjid,"Jl. Pemuda No.41, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431",04.00 hingga 21.15,"4,7",148,"
(021) 7753433",Ada,Tidak Tersedia,-6.4019075,106.8228386,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Ikhlas,Masjid,"Jl. Cinere Raya No.39, RT.3/RW.10, Rangkapan Jaya Baru, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16434",Buka 24 jam,"4,8",397,"
(021) 77882763",Ada,Tidak Tersedia,-6.3928327,106.7693491,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Al-Imarot,Masjid,"JR82+3F7, Mampang, Depok, Kota Depok, Jawa Barat 16433",04.00 hingga 22.00,"4,6",16,"
0857-7400-8876",Ada,Tidak Tersedia,-6.3848294,106.8011611,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Hasanah,Masjid,"Jl. Raya Sawangan No.51, Pancoran Mas, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16436","03.30 hingga 05.00,05.30 hingga 07.30,11.30 hingga 12.30","4,6",252,"
0855-1193-285",Ada,Tidak Tersedia,-6.3971435,106.8055177,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Hidayah,Masjid,"Kp stangkle Rt No.01, RT.01/RW.06, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423",04.00 hingga 21.00,"4,8",18,,Tidak Ada ,Tidak Tersedia,-6.3790657,106.8280362,Aksesibilitas Tersedia,[]
Masjid Jami' Ar-Rahman,Masjid,"Jl. Kp. Rw. Denok No.23-29, Rangkapan Jaya Baru, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16434",04.00 hingga 21.15,"4,8",41,,Tidak Ada ,Tidak Tersedia,-6.4112518,106.7868435,Aksesibilitas Tersedia,[]
Masjid Jami' Unwanus Sa'adah,Masjid,"Jl. Mesjid Lio No.47 4 14, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431",04.00 hingga 21.15,"4,8",79,,Tidak Ada ,Tidak Tersedia,-6.3980298,106.8174529,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Istiqomah,Masjid,"JR87+R92, Beji, Kecamatan Beji, Kota Depok, Jawa Barat",Buka 24 jam,"4,8",70,,Tidak Ada ,Tidak Tersedia,-6.3829875,106.8133906,Aksesibilitas Tersedia,[]
Masjid Al Ihsan Permata Depok,Masjid,"Permata Depok, Jl. Berlian Perumahan, Pondok Jaya, Cipayung, Depok City, West Java 16438",04.00 hingga 20.00,"4,8",303,,Ada,Tersedia,-6.442239,106.8083742,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Kautsar,Masjid,"Pesona Khayangan Juanda Blok W, Mekar Jaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16411",Buka 24 jam,"4,8",177,,Tidak Ada ,Tidak Tersedia,-6.3764432,106.838077,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami' Al-Qubaiyah,Masjid,"JR78+J9M, Jalan Kembang, Beji, Kecamatan Beji, Kota Depok, Jawa Barat 16421",03.30 hingga 21.30,"4,7",92,,Tidak Ada ,Tidak Tersedia,-6.3859023,106.8159218,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Annur,Masjid,"Jl. Bella Casa Residence, Tirtajaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16412",,"4,8",58,"
0877-7289-3296",Ada,Tersedia,-6.4061602,106.8250831,Aksesibilitas Tersedia,[]
Masjid Jami' Baitul Kamal,Masjid,"Jl. Margonda No.54, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16436",03.30 hingga 21.30,"4,7",526,,Tidak Ada ,Tidak Tersedia,-6.3932978,106.8217263,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Kubah Emas Dian Al-Mahri Depok,Masjid,"Jl. Meruyung Raya, Meruyung, Kec. Limo, Kota Depok, Jawa Barat 16515","03.40 hingga 06.30,10.00 hingga 20.00","4,7",14.046,,Tidak Ada ,Tidak Tersedia,-6.3838181,106.7718995,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda', ' Tidak dilengkapi dukungan instalasi bantu dengar']"
Masjid Jami' Al-Ma'mur,Masjid,"Jl. Klp. Dua Raya No.7, Tugu, Kec. Cimanggis, Kota Depok, Jawa Barat 16951",Buka 24 jam,"4,7",661,,Tidak Ada ,Tidak Tersedia,-6.356241,106.8427394,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Abror,Masjid,"Blok Haji Atan Jl. Margonda No.42, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16424",04.00 hingga 21.15,"4,6",25,"
(021) 78888383",Ada,Tidak Tersedia,-6.374102,106.8314104,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Inaayah,Masjid,"Jl. Masjid Al Inaayah No.kel, RT.002/RW.07, Bojong Pd. Terong, Kec. Cipayung, Kota Depok, Jawa Barat 16436",04.00 hingga 21.15,"4,8",38,,Tidak Ada ,Tidak Tersedia,-6.4382263,106.8006173,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Yaqin,Masjid,"Jl. Mandor Samin No.RT. 02 / 05, Kalibaru, Kec. Cilodong, Kota Depok, Jawa Barat 16414",04.00 hingga 21.15,"4,8",193,"
0817-184-321",Ada,Tidak Tersedia,-6.4255594,106.8314181,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Marhamah,Masjid,"Jl. Nusantara Raya No.125, Beji, Kecamatan Beji, Kota Depok, Jawa Barat 16421",04.00 hingga 21.15,"4,7",64,,Tidak Ada ,Tidak Tersedia,-6.3869575,106.8141316,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Falah,Masjid,"JR44+HCG, Jl. Tanah Baru, Pancoran Mas, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16426",03.30 hingga 21.30,"4,8",47,,Tidak Ada ,Tidak Tersedia,-6.3935657,106.8060695,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Nurul Musthofa,Pusat Pendidikan,"GRWG+QF4, Jl. Raya Kp. Sawah No.7, RT.2/RW.1, Jatimulya, Kec. Cilodong, Kota Depok, Jawa Barat 16413","04.30 hingga 05.00,11.00 hingga 13.00,15.00 hingga 15.30,18.00 hingga 18.30,19.00 hingga 19.30","4,8",1.320,,Tidak Ada ,Tidak Tersedia,-6.4528526,106.8266572,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Al-Barkah,Masjid,"Jl. Pesantren Jl. Situ Asih No.RT. 001/008, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16435",Buka 24 jam,"4,5",66,"
0896-6819-9397",Ada,Tidak Tersedia,-6.4092674,106.7944402,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Mukhlashiin,Masjid,"Jl. Abdul Wahab No.16, Sawangan, Kec. Sawangan, Kota Depok, Jawa Barat 16517",03.00 hingga 20.00,"4,8",288,,Tidak Ada ,Tidak Tersedia,-6.3895384,106.7603443,Aksesibilitas Tersedia,[]
Masjid Jami' At-Thohir,Masjid,"Jl. Mochamad Thohir, RT.01/RW.12, Tapos, Kec. Tapos, Kota Depok, Jawa Barat 16457",Buka 24 jam,"4,8",5.864,,Ada,Tersedia,-6.427274,106.8947814,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Jami' Al-Muttaqin,Masjid,"HQRH+CXG, Jl. Mutiara Sentosa Boulevard, Pasir Putih, Kec. Sawangan, Kota Depok, Jawa Barat 16519",04.00 hingga 21.15,"4,8",30,,Tidak Ada ,Tidak Tersedia,-6.4089309,106.7799452,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' At-Taqwa,Masjid,"JR8J+588, Jl. Kober Gg. Kesadaran, RT.3/RW.18, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423",Buka 24 jam,"4,5",42,,Tidak Ada ,Tidak Tersedia,-6.3845845,106.8308133,Aksesibilitas Tersedia,[]
Masjid Jami' Daarul Muttaqiin,Masjid,"Jl. Camar 1, Depok Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16432",04.00 hingga 20.00,"4,8",46,,Tidak Ada ,Tersedia,-6.3920207,106.8060283,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Ikhlash,Masjid,"HQMR+F9X, Cipayung, Kec. Cipayung, Kota Depok, Jawa Barat",04.00 hingga 21.15,"4,7",41,,Tidak Ada ,Tidak Tersedia,-6.4162625,106.7909844,Aksesibilitas Tersedia,[]
Masjid Jami' Ummahatul Mukminin,Masjid,"HRX8+GJC, Depok, Kota Depok, Jawa Barat",04.00 hingga 21.15,"4,8",36,,Tidak Ada ,Tidak Tersedia,-6.4011875,106.8165156,Aksesibilitas Tersedia,[]
Masjid Ar-Riyadh,Masjid,"Jl. Kolintang II, Mekar Jaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16411",04.00 hingga 21.00,"4,9",380,,Tidak Ada ,Tidak Tersedia,-6.3931872,106.8410365,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Muqarrabin,Masjid,"JQ8W+39V, Mampang, Kec. Pancoran Mas, Kota Depok, Jawa Barat",04.00 hingga 21.15,"4,7",42,,Tidak Ada ,Tidak Tersedia,-6.3847625,106.7959219,Aksesibilitas Tersedia,[]
Masjid Jami' Raudlatul Mu'minin,Masjid,"HRWV+4CW, Jl. Tole Iskandar, Abadijaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16417",03.00 hingga 22.30,"4,8",34,,Tidak Ada ,Tidak Tersedia,-6.4046281,106.8435772,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Hijrah Mampang Hills,Masjid,"Jl. Pramuka Raya Komplek Mampang Hills Gardenia 2, RT.5/RW.11, Mampang, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16433",Buka 24 jam,"5,0",46,,Ada,Tersedia,-6.3892422,106.7915618,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Masjid Jami' Al-Hikmah,Masjid,"Jl. Menpor Palsigunung No.24, Tugu, Kec. Cimanggis, Kota Depok, Jawa Barat 16451",Buka 24 jam,"4,8",145,,Tidak Ada ,Tidak Tersedia,-6.3572783,106.8524547,Aksesibilitas Tersedia,[]
Masjid Jami' Akbar Al-Hidayah,Masjid,"HQRR+753, Jl. Raya Keadilan, Rangkapan Jaya Baru, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16434",Buka 24 jam,"4,7",139,,Tidak Ada ,Tersedia,-6.4093657,106.7904199,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Muhajirin,Masjid,"JQ7W+MHM, Mampang, Kec. Pancoran Mas, Kota Depok, Jawa Barat",04.00 hingga 21.15,"4,8",177,,Tidak Ada ,Tidak Tersedia,-6.3857875,106.7964219,Aksesibilitas Tersedia,[]
Masjid Detos - Jami' Amirul Mukminin,Masjid,"Jl. Margonda Lantai UG, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16424",09.00 hingga 22.00,"4,6",292,,Tidak Ada ,Tidak Tersedia,-6.3723144,106.8313524,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Baitussalam,Masjid,"Jl. Puri Depok Mas No.26, Mampang, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16433",Buka 24 jam,"4,8",66,,Tidak Ada ,Tidak Tersedia,-6.3981806,106.8008236,Aksesibilitas Tersedia,[]
Masjid Jami' Nurul Islam,Masjid,"Jl. Mangga Raya No.106 A, Depok Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16432",04.00 hingga 21.15,"4,7",194,"
(021) 77203221",Ada,Tidak Tersedia,-6.3963352,106.8104325,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Furqon,Masjid,"RT.003/03 No.44, Jl. H.Usman.S, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431",Buka 24 jam,"4,4",29,,Tidak Ada ,Tidak Tersedia,-6.4028197,106.8163917,Aksesibilitas Tersedia,[]
"Masjid Jami' Ukhuwah Islamiyah, Universitas Indonesia",Masjid,"Kampus UI Depok, Tepian Danau Kenanga Jl. Lkr. Kampus Raya, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",Buka 24 jam,"4,8",4.150,,Ada,Tersedia,-6.3658122,106.8310205,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Jami' Al-Barokah Komplek BDN Depok,Masjid,"Jl. Tabungan No.7 Blok A8, Rangkapan Jaya Baru, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16434",04.00 hingga 20.15,"4,7",19,,Tidak Ada ,Tidak Tersedia,-6.3973061,106.7815086,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Ittihad Pondok Terong,Masjid,"Jl. Masjid Al Ittihad No.72, Bojong Pd. Terong, Kec. Cipayung, Kota Depok, Jawa Barat 16436",03.30 hingga 21.30,"4,8",143,,Tidak Ada ,Tidak Tersedia,-6.433509,106.8066769,Aksesibilitas Tersedia,[]
Masjid Jami' Baiturrahim,Masjid,"Jl. Kp. Kekupu Jl. Perumahan Depok Maharaja No.Rt. 02/05, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16435",Buka 24 jam,"4,8",119,,Tidak Ada ,Tidak Tersedia,-6.4013503,106.7929103,Aksesibilitas Tersedia,[]
Masjid Jami' Mardhotillah,Masjid,"JQ3X+7XP, Mampang, Kec. Pancoran Mas, Kota Depok, Jawa Barat",Buka 24 jam,"4,7",24,"
0858-1088-8445",Ada,Tidak Tersedia,-6.3967875,106.7999531,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Graha Mampang Mas,Masjid,"Jl. Damai No.51, Mampang, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16433",Buka 24 jam,"4,9",41,,Tidak Ada ,Tidak Tersedia,-6.3912743,106.8008369,Aksesibilitas Tersedia,[]
Masjid Jami Al-Khairiyah,Masjid,"Jl. Raya Kalimulya, Kalimulya, Kec. Cilodong, Kota Depok, Jawa Barat 16413",Buka 24 jam,"4,6",189,,Tidak Ada ,Tidak Tersedia,-6.4340148,106.8209696,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Darussalam,Masjid,"HRR5+V67, Jl. Kampung Baru Kavling No. 15 RT.02/17, Kelurahan/Kecamanatan Pancoran Mas - Depok, Jl. Situ Pitara Siwagandu, Pancoran Mas, Depok City, West Java 16436",,"4,5",38,"
0819-0581-5656",Ada,Tidak Tersedia,-6.4089182,106.8075254,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Jami' Al-Awwal,Masjid,"JR56+6QF, Jl. Mawar Raya, Depok Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16432",04.00 hingga 21.15,"4,8",170,,Tidak Ada ,Tidak Tersedia,-6.3919317,106.8119181,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Muthmainah,Masjid,"HQMX+5C5, Cipayung, Kec. Cipayung, Kota Depok, Jawa Barat",04.00 hingga 21.15,"4,7",34,,Tidak Ada ,Tidak Tersedia,-6.4171171,106.7986211,Aksesibilitas Tersedia,[]
"Masjid Jami' Darussalam, Depok Maharaja",Masjid,"HQVW+GGF, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16435",Buka 24 jam,"4,9",20,"
0813-1928-3877",Ada,Tidak Tersedia,-6.4061858,106.7963124,Aksesibilitas Tersedia,[]
Masjid Jami' Nurul Ihsan,Masjid,"Jl. Arif Rahman Hakim No.52, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16431",04.00 hingga 22.00,"4,6",216,,Ada,Tersedia,-6.3887397,106.8187658,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Al-Muiz,Masjid,"Jl. Boulevard Grand Depok City Blok e No.123, Kalimulya, Kec. Cilodong, Kota Depok, Jawa Barat 16413",04.30 hingga 20.00,"4,8",241,,Tidak Ada ,Tidak Tersedia,-6.4316537,106.8266592,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Masjid Jami' Al-Muwahhidin,Masjid,"Jl. Jeruk Raya No.201, Depok Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16432",03.00 hingga 21.00,"4,7",171,,Tidak Ada ,Tidak Tersedia,-6.398173,106.8129853,Aksesibilitas Tersedia,[]
Masjid Jami' Nurut Taqwa,Masjid,"JQMX+W7X, Jl. Lontar No.4, RT.4/RW.10, Tanah Baru, Kecamatan Beji, Kota Depok, Jawa Barat 16426",Buka 24 jam,"4,7",184,,Tidak Ada ,Tidak Tersedia,-6.3648231,106.7980574,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Wahyu,Masjid,"Jl. Rw. Indah 1 No.63, Bojong Pd. Terong, Kec. Cipayung, Kota Depok, Jawa Barat 16436",03.30 hingga 21.30,"4,8",139,,Tidak Ada ,Tidak Tersedia,-6.4312046,106.8071886,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Al-Madinah,Masjid,"Jl. Depok Raya No.2A, Antapani Tengah, Kec. Antapani, Kota Bandung, Jawa Barat 40291",Buka 24 jam,"4,8",235,,Tidak Ada ,Tidak Tersedia,-6.914533,107.65603,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Khairatul Islam,Masjid,"no 40 16424, Jl. H. Mahali No.42, RT.1/RW.4, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",Buka 24 jam,"4,7",209,,Tidak Ada ,Tidak Tersedia,-6.3630778,106.8348799,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Barokah,Masjid,"Jl. K.H.M. Usman, RT.:04/04/RW.4, Kukusan, Kecamatan Beji, Kota Depok, Jawa Barat 16425",Buka 24 jam,"4,7",339,,Ada,Tersedia,-6.363486,106.8155864,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
masjid depok,Masjid,"HR7P+QCX, Kalibaru, Kec. Cilodong, Kota Depok, Jawa Barat 16414",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.4355167,106.8360967,Aksesibilitas Tersedia,[]
Masjid Jami' Nurussalam,Masjid,"Jl. Halmahera No.1, Beji, Kecamatan Beji, Kota Depok, Jawa Barat 16421",Buka 24 jam,"4,8",292,,Tidak Ada ,Tidak Tersedia,-6.3852512,106.8110508,Aksesibilitas Tersedia,[]
Masjid Jami' Darul Falah,Masjid,"JQ2X+2Q4, Jl. Masjid Darul Falah No.77, Pancoran Mas, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16433",04.00 hingga 21.15,"4,8",30,,Tidak Ada ,Tidak Tersedia,-6.3999875,106.7994531,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Amal,Masjid,"HRQ6+HW3, Pancoran Mas, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16436",,"4,6",50,,Tidak Ada ,Tidak Tersedia,-6.4111106,106.8122911,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' Nur Al-Bashiroh,Masjid,"Jl. Perum. Poin MAS D No.6, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16433",04.00 hingga 21.15,"4,8",116,,Tidak Ada ,Tidak Tersedia,-6.4001712,106.7956194,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami' Al-Mu'aawanah,Masjid,"Jl. Margonda Blok Stasiun No.13, RT.1/RW.8, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",04.00 hingga 21.00,"4,6",25,,Tidak Ada ,Tidak Tersedia,-6.3703348,106.8329074,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Amru Bittaqwa,Masjid,"JQ6R+739, Jl. Perumahan Mampang Indah 2, Mampang, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16435",04.00 hingga 20.00,"4,9",199,"
0897-9804-750",Ada,Tidak Tersedia,-6.3893352,106.7902434,Aksesibilitas Tersedia,[]
"Masjid Jami' Subulussalam Nuansa Indah Village - Sawangan, Depok",Masjid,"Pengasinan, Kec. Sawangan, Kota Depok, Jawa Barat 16518",Buka 24 jam,"4,8",14,,Tidak Ada ,Tidak Tersedia,-6.4337666,106.7608817,Aksesibilitas Tersedia,[]
