nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Gereja Katolik Santo Yohanes Rasul ( Stasi Arjawinangun ),Gereja Katolik,"Jl. Pegadaian, Jungjang, Kec. Arjawinangun, Kabupaten Cirebon, Jawa Barat 45162",,"4,8",31,,Tidak Ada ,Tidak Tersedia,-6.6473039,108.4085749,Aksesibilitas Tersedia,[]
Gereja Katolik Bunda Maria Cirebon,Gereja Katolik,"Jl. Dukuh Semar No.34, Kecapi, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45142",04.30 hingga 21.00,"4,9",445,"
0898-0030-100",Ada,Tersedia,-6.7379297,108.5602821,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Gereja Katolik Paroki St. Yusuf, Cirebon",Gereja Katolik,"Jl. Yos Sudarso No.20, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",Buka 24 jam,"4,8",598,"
(0231) 202200",Ada,Tersedia,-6.7217318,108.5721279,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Taman Doa Regina Rosari,Tempat Ziarah,"Jl. Dukuh Semar No.34, Kecapi, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45142",08.00 hingga 00.00,"4,8",1.000,"
(0231) 206232",Ada,Tersedia,-6.7385994,108.5604379,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Gereja Katolik St Louis oktoh,Gereja,"Jl. Cimaja Raya II No.6, Tukmudal, Kec. Sumber, Kabupaten Cirebon, Jawa Barat 45611",Buka 24 jam,,,,Tidak Ada ,Tidak Tersedia,-6.7637803,108.4678664,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki St. Theresia, Ciledug",Gereja Katolik,"Jl. Pangeran Walangsungsang No.137, Jatiseeng, Kec. Ciledug, Kabupaten Cirebon, Jawa Barat 45188",06.00 hingga 17.00,"5,0",7,,Tidak Ada ,Tidak Tersedia,-6.9083625,108.7390012,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GKP Bethel Cirebon,Gereja,"Jl. Yos Sudarso No.10, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",08.00 hingga 16.00,"4,7",37,"
(0231) 207081",Ada,Tidak Tersedia,-6.7202026,108.571555,Aksesibilitas Tersedia,[]
Amal Penguburan Katolik,Gereja,"Jl. Yos Sudarso No.20, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",Buka 24 jam,"4,9",445,"
0852-1254-0981",Ada,Tidak Tersedia,-6.7217359,108.5718177,Aksesibilitas Tersedia,[]
"Gereja Katolik Gembala Yang Baik, Jamblang",Gereja Katolik,"7FR2+G4G, Jamblang, Kec. Jamblang, Kabupaten Cirebon, Jawa Barat 45156",Tutup,"4,5",13,,Tidak Ada ,Tidak Tersedia,-6.7086906,108.450327,Aksesibilitas Tersedia,[]
GKI Pengampon,Gereja Kristen,"Jl. Pengampon No.31, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",,"4,9",63,"
(0231) 204815",Ada,Tersedia,-6.7226437,108.5703951,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GBI Arjawinangun,Gereja,"Jl. Kantor Pos No.1, Jungjang, Kec. Arjawinangun, Kabupaten Cirebon, Jawa Barat 45162",,"4,8",31,"
(0231) 357216",Ada,Tersedia,-6.6481225,108.4079118,Aksesibilitas Tersedia,[]
Rumah Mulia Cirebon - Paroki Bunda Maria Cirebon,Rumah Duka,"Jl. Dukuh Semar No.34, Kecapi, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45142",Buka 24 jam,"4,9",57,"
0877-7779-1956",Ada,Tersedia,-6.7386904,108.5605501,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GBI PPL Tuparev Cirebon,Gereja,"Jl. Tuparev No.20b, Sutawinangun, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat 45153",08.00 hingga 16.00,"4,9",17,"
(0231) 237730",Ada,Tersedia,-6.7114642,108.545802,Aksesibilitas Tersedia,[]
"Gereja Katolik Kristus Jaya, Babakan",Gereja Katolik,"Jl. Pangeran Sutajaya No.20, Babakan Gebang, Kec. Babakan, Kabupaten Cirebon, Jawa Barat 45191",Tutup,"5,0",7,,Tidak Ada ,Tersedia,-6.8697103,108.7218058,Aksesibilitas Tersedia,[]
"Gereja Katolik Kristus Raja, Jatiwangi",Gereja Katolik,"7785+CV3, Sutawangi, Kec. Jatiwangi, Kabupaten Majalengka, Jawa Barat 45454",,"5,0",6,,Tidak Ada ,Tidak Tersedia,-6.7339965,108.2596631,Aksesibilitas Tersedia,[]
Taman Budaya Hati Tersuci,Tempat Ziarah,"Jl. Dukuh Semar No.34, Kecapi, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45143",05.00 hingga 21.00,"4,0",3,,Tidak Ada ,Tersedia,-6.7388529,108.5603705,Aksesibilitas Tersedia,[]
"Gereja Katolik Santa Maria In Montana, Capar",Gereja Katolik,"Sidawangi, Kec. Sumber, Kabupaten Cirebon, Jawa Barat 45611",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.7836906,108.4749062,Aksesibilitas Tersedia,[]
Gereja Bethel Indonesia (GBI) Kalvari,Gereja,"Jl. Yos Sudarso No.44, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",09.00 hingga 15.00,"4,8",212,"
(0231) 206841",Ada,Tersedia,-6.7230941,108.5727364,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Taman Doa Maria Penolong Abadi,Tempat Ziarah,"Jl. Yos Sudarso No.20, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",06.00 hingga 21.00,"5,0",269,"
(0231) 202200",Ada,Tersedia,-6.7216778,108.5718595,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Wihara Dwi Welas Asih,Vihara,"JL. Kantor, No. 2, Panjunan, Lemahwungkuk, Jungjang, Kec. Arjawinangun, Kabupaten Cirebon, Jawa Barat 45162",,"3,3",4,"
(0231) 205331",Ada,Tidak Tersedia,-6.6478842,108.4080045,Aksesibilitas Tersedia,[]
HOK TEK KIONG BIO,Vihara,"5PJH+R83, Jl. Gebang - Ciledug, Gebang Ilir, Kec. Gebang, Kabupaten Cirebon, Jawa Barat 45191",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.8179887,108.7282961,Aksesibilitas Tersedia,[]
Wihara Bodhi Dharma,Vihara,"5PJH+R79, Gebang Mekar, Kec. Gebang, Kabupaten Cirebon, Jawa Barat 45191",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.8179703,108.728245,Aksesibilitas Tersedia,[]
Vihara Seribu keramat,Vihara,"6HW5+4QQ, Jalan gn. Ciremai Raya,(jl. Bali, Perumnas, Larangan, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45141",,"4,8",4,,Tidak Ada ,Tidak Tersedia,-6.7546614,108.5594922,Aksesibilitas Tersedia,[]
Vihara Dharma Ratna,Vihara,"JL. Lanud S. Sukani, No. 41, Mekarsari, Majalengka, Kabupaten Majalengka, Jawa Barat 45454",,"4,6",10,,Tidak Ada ,Tidak Tersedia,-6.7336952,108.2573354,Aksesibilitas Tersedia,[]
Vihara Pemancar Keselamatan,Vihara,"Winaon No.26/69, Pekalipan, Kec. Pekalipan, Kota Cirebon, Jawa Barat 45117",,"4,4",89,,Tidak Ada ,Tidak Tersedia,-6.7206866,108.5662263,Aksesibilitas Tersedia,[]
Klenteng Dharma Mulia,Vihara,"JL Losari, 55, Dukuhwidara, Kec. Losari, Kabupaten Cirebon, Jawa Barat 45193",,"4,3",4,"
(0231) 831803",Ada,Tidak Tersedia,-6.8707429,108.7942604,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki St. Yusuf, Cirebon",Gereja Katolik,"Jl. Yos Sudarso No.20, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",Buka 24 jam,"4,8",598,"
(0231) 202200",Ada,Tersedia,-6.7217318,108.5721279,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Centrum Vimalakirti Cirebon,Vihara,"Jl. Gn. Galunggung Permai No.178, Kecapi, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45142",,"4,5",2,"
(0231) 483072",Ada,Tidak Tersedia,-6.7524578,108.5596564,Aksesibilitas Tersedia,[]
Vihara Vimala Kirti,Vihara,"Jl. Merdeka No.57 RT.05/03, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.722873,108.571272,Aksesibilitas Tersedia,[]
Vihara Bodhi Asih,Tempat Ibadah,"6HW5+4X6, Jl. Karanggetas, Pegambiran, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45113",,"5,0",1,"
0823-1896-5789",Ada,Tidak Tersedia,-6.7547145,108.5598949,Aksesibilitas Tersedia,[]
Vihara Dharma Loka (Po An Bio) Sindanglaut,Vihara,"5JCJ+H6F, Lemahabang Wetan, Kec. Lemahabang, Kabupaten Cirebon, Jawa Barat 45183",,"4,4",11,"
(0231) 635155",Ada,Tidak Tersedia,-6.8285666,108.6305433,Aksesibilitas Tersedia,[]
Vihara Pemancar Keselamatan Majalengka,Vihara,"Jl. Kh. Abdul Halim No.204, Majalengka Kulon, Kec. Majalengka, Kabupaten Majalengka, Jawa Barat 45418",,"4,9",8,"
0821-2301-2524",Ada,Tersedia,-6.8345399,108.2248979,Aksesibilitas Tersedia,[]
JAMBLANG FESTIVAL,Museum,"Klenteng, Jamblang, Kec. Jamblang, Kabupaten Cirebon, Jawa Barat 45156",09.00 hingga 17.00,"4,9",10,,Tidak Ada ,Tidak Tersedia,-6.7081787,108.4513374,Aksesibilitas Tersedia,[]
Kelenteng Boen San Tong,Tempat Ibadah,"Winaon No.26, Pekalipan, Kec. Pekalipan, Kota Cirebon, Jawa Barat 45117",,"4,3",18,,Tidak Ada ,Tidak Tersedia,-6.7205593,108.566015,Aksesibilitas Tersedia,[]
Vihara Budhi Asih,Vihara,"9C25+W68, Jungjang, Kec. Arjawinangun, Kabupaten Cirebon, Jawa Barat 45162",,"4,7",3,,Tidak Ada ,Tidak Tersedia,-6.6477183,108.408092,Aksesibilitas Tersedia,[]
Kelenteng Talang,Tempat Ibadah,"Jl. Talang No.2, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",07.00 hingga 19.00,"4,9",50,,Tidak Ada ,Tersedia,-6.71967,108.569421,Aksesibilitas Tersedia,[]
Masjid Agung Sang Cipta Rasa,Masjid,"7HFC+W48, Jl. Kasepuhan No.Komplek, Kesepuhan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45114",Buka 24 jam,"4,7",4.490,,Tidak Ada ,Tidak Tersedia,-6.7255956,108.5700485,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Vihara Dharma Sukha,Vihara,"Jl. Pasar Waru Jl. Nyi Gede Cangkring No.01, Kaliwulu, Kec. Plered, Kabupaten Cirebon, Jawa Barat 45154",07.00 hingga 17.00,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.6839903,108.5007419,Aksesibilitas Tersedia,[]
Vihara Bodhi Dharma Maitreya,Vihara,"Jl. Panjunan No.87, Panjunan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45112",,"4,3",6,,Tidak Ada ,Tidak Tersedia,-6.7183969,108.5654427,Aksesibilitas Tersedia,[]
Vihara Dharma Rakkhita,Vihara,"Jl. Pekarungan GG. A No.48, Panjunan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45112",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.715308,108.5637996,Aksesibilitas Tersedia,[]
Masjid Merah Kedung Menjangan Cirebon,Masjid,"Jl. Kedung Menjangan, Kalijaga, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45144",Buka 24 jam,"4,8",132,,Tidak Ada ,Tersedia,-6.7553099,108.5427737,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Vihara Buddha Sasana,Vihara,"Jl. Parujakan No.35, Pekalangan, Kec. Pekalipan, Kota Cirebon, Jawa Barat 45118",,"4,4",20,,Tidak Ada ,Tidak Tersedia,-6.7174697,108.5597125,Aksesibilitas Tersedia,[]
Vihara Dewi Welas Asih,Vihara,"7HJC+R4Q Kantor, Jalan, Panjunan, Lemahwungkuk, Cirebon City, West Java 45112",,"4,6",307,,Tidak Ada ,Tidak Tersedia,-6.7179106,108.570364,Aksesibilitas Tersedia,[]
Lokasi pertama Jinntote,Vihara,"7HG9+V6H, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",,,,,Tidak Ada ,Tidak Tersedia,-6.7228178,108.5680735,Aksesibilitas Tersedia,[]
Vihara Budhi Dharma/ Djin Sioe Hwe,Vihara,"Jl. Bahagia No.1, Panjunan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45112",,"4,3",6,,Tidak Ada ,Tidak Tersedia,-6.7148798,108.5630814,Aksesibilitas Tersedia,[]
Kelenteng Hok Tek Cheng Sin,Vihara,"JL. Kol S Sukani No.41 Jatisura, Mekarsari, Kec. Jatiwangi, Kabupaten Majalengka, Jawa Barat 45454",08.00 hingga 21.00,"4,6",9,"
(0233) 882101",Ada,Tidak Tersedia,-6.733777,108.2572279,Aksesibilitas Tersedia,[]
Klenteng Plered,Vihara,"Jalan Plered Raya No. 17, Weru, Plered, Weru Kidul, Kec. Weru, Kabupaten Cirebon, Jawa Barat 45154",08.00 hingga 16.00,"4,4",70,"
(0231) 320825",Ada,Tidak Tersedia,-6.7058788,108.5128899,Aksesibilitas Tersedia,[]
Vihara Anuruddha,Vihara,"3QV2+CGH, JL. Lapangan Bola Ampera No.57, Ciledug Lor, Kec. Ciledug, Kabupaten Cirebon, Jawa Barat 45188",,"4,7",13,,Tidak Ada ,Tidak Tersedia,-6.9061501,108.7510258,Aksesibilitas Tersedia,[]
Vihara Vidya Dharma,Vihara,"Gg. Pandesan 1 No.65, Pekalangan, Kec. Pekalipan, Kota Cirebon, Jawa Barat 45118",,"4,5",4,,Tidak Ada ,Tidak Tersedia,-6.7189444,108.5648336,Aksesibilitas Tersedia,[]
Vihara Hok Tek,Vihara,"7HH8+PF9, Jalan Kebon Pisang, Pekalipan, Kec. Pekalipan, Kota Cirebon, Jawa Barat 45117",,"5,0",1,"
0813-1256-6486",Ada,Tidak Tersedia,-6.7207023,108.5662219,Aksesibilitas Tersedia,[]
Pura Batur sari,Pura,"4F7F+PCX, Desa adat Komala, Banjar, Linggasana, Kec. Cilimus, Kabupaten Kuningan, Jawa Barat 45556",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.8856358,108.4736007,Aksesibilitas Tersedia,[]
Petilasan Mbah Kuwu Sangkan Cirebon Girang,Tujuan Wisata,"6GG3+PX3, Jl. Lembah Cimandung, Kerandon, Kec. Talun, Kabupaten Cirebon, Jawa Barat 45171",Buka 24 jam,"4,7",563,,Tidak Ada ,Tidak Tersedia,-6.7732321,108.5049204,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Kp kanyere,Pura,"778H+54F, Jl. Kramat, Karamat, Kec. Sindang, Kabupaten Majalengka, Jawa Barat 45471",,"2,0",1,,Tidak Ada ,Tidak Tersedia,-6.7345601,108.2777899,Aksesibilitas Tersedia,[]
Sumur Katandan Mbah Kuwu Sangkan Cirebon,Bangunan Bersejarah,"7HGC+7H4, Jl. Ariodinoto, Kesepuhan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45114",,"4,4",58,,Tidak Ada ,Tidak Tersedia,-6.7243643,108.5714573,Aksesibilitas Tersedia,[]
Alun-Alun Kejaksan Kota Cirebon,Taman Kota,"Jl. Siliwangi No.1, Kebonbaru, Kec. Kejaksan, Kota Cirebon, Jawa Barat 45124",Buka 24 jam,"4,5",17.103,,Tidak Ada ,Tidak Tersedia,-6.7097427,108.5591407,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Keramat Talun,Tempat Religius,"6GG3+PVP, Cirebon Girang, Kec. Talun, Kabupaten Cirebon, Jawa Barat 45171",Buka 24 jam,"4,6",489,,Tidak Ada ,Tidak Tersedia,-6.7731561,108.5046993,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Merah Panjunan,Masjid,"Jl. Panjunan No.43, Panjunan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45112",Buka 24 jam,"4,7",1.229,,Tidak Ada ,Tidak Tersedia,-6.717455,108.5662572,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Keraton Kaprabonan,Bangunan Bersejarah,"Jl. Lemahwungkuk, Lemahwungkuk, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45111",Buka 24 jam,"4,5",93,,Tidak Ada ,Tidak Tersedia,-6.7213373,108.5692686,Aksesibilitas Tersedia,"['Dilengkapi dengan sistem bantu dengar', 'Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Tidak ada toilet khusus pengguna kursi roda']"
Rumah Elsa,Pura,"8996+V9J, Budur, Kec. Ciwaringin, Kabupaten Cirebon, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-6.6802791,108.3608852,Aksesibilitas Tersedia,[]
Masjid Agung Sang Cipta Rasa,Masjid,"7HFC+W48, Jl. Kasepuhan No.Komplek, Kesepuhan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45114",Buka 24 jam,"4,7",4.490,,Tidak Ada ,Tidak Tersedia,-6.7255956,108.5700485,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
PT. Pura Marka Bhakti,Kantor Perusahaan,"7G4V+MH7, Harjamukti, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45143",,"4,4",5,,Tidak Ada ,Tidak Tersedia,-6.7433279,108.5439127,Aksesibilitas Tersedia,[]
Vihara Dewi Welas Asih,Vihara,"7HJC+R4Q Kantor, Jalan, Panjunan, Lemahwungkuk, Cirebon City, West Java 45112",,"4,6",307,,Tidak Ada ,Tidak Tersedia,-6.7179106,108.570364,Aksesibilitas Tersedia,[]
Gapura Selamat Datang Kabupaten Cirebon,Pura,"4H93+76M, Jalan Koreak, Windujaya, Sedong, Cirebon, West Java 45556",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.8817827,108.5530399,Aksesibilitas Tersedia,[]
ANTERAJA CIREBON HUB,Pura,"7HF6+6MW, Pulasaren, Kec. Pekalipan, Kota Cirebon, Jawa Barat 45134",Buka 24 jam,"1,0",20,"
0838-6952-7486",Ada,Tidak Tersedia,-6.7269228,108.5618772,Aksesibilitas Tersedia,[]
Situs Wisata Religi Sindang Pancuran,Tempat Religius,"Sindanglaut, Kec. Lemahabang, Kabupaten Cirebon, Jawa Barat",,"4,7",96,"
0851-4772-6544",Ada,Tidak Tersedia,-6.8352881,108.6141383,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
DUTA BESAR,Pura,"Gg. Flamboyan No.6, Sumber, Kec. Sumber, Kabupaten Cirebon, Jawa Barat 45611",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.7640227,108.4819587,Aksesibilitas Tersedia,[]
Pura Agung Jati Pramana Cirebon,Pura,"Jl. Bali No.4, Larangan, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45141",,"4,5",222,,Tidak Ada ,Tidak Tersedia,-6.754175,108.5603237,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Situs Sumur Wasiat,Museum,"Kepongpongan, Kec. Talun, Kabupaten Cirebon, Jawa Barat 45171",Buka 24 jam,"4,9",39,,Tidak Ada ,Tidak Tersedia,-6.7433242,108.5177739,Aksesibilitas Tersedia,[]
Keraton Kasepuhan,Bangunan Bersejarah,"Jl. Kasepuhan No.43, Kesepuhan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat 45114",08.00 hingga 18.00,"4,5",17.243,"
0819-3113-2884",Ada,Tersedia,-6.7260285,108.5708692,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Petilasan Sunan Kalijaga,Tujuan Wisata,"7H22+QG8, Jl. Bhakti Abri, Kalijaga, Kec. Harjamukti, Kota Cirebon, Jawa Barat 45144",,"4,6",879,,Tidak Ada ,Tidak Tersedia,-6.7480985,108.551337,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
