nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Jami Darussalam,Masjid,"Gg. Semar Babakan No.RT.02/03, Caringin, Kec. Citamiang, Kota Sukabumi, Jawa Barat 43143",,"4,8",13,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
MASJID AL-MUHAJIRIN,Masjid,"3W3M+WR6, Gedongpanjang, Kec. Citamiang, Kota Sukabumi, Jawa Barat 43144",,"4,9",24,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Baiturahman,Masjid,"Jl. Karamat No.27, RT.01/RW.03, Karamat, Kec. Gunungpuyuh, Kota Sukabumi, Jawa Barat 43122",Buka 24 jam,"5,0",10,,Tidak Ada ,Tidak Tersedia,-6.9084689,106.9209559,Aksesibilitas Tersedia,[]
Masjid Jami' Al Ikhlas,Masjid,"Jl. R.A. Kosasih No.142, Subangjaya, Kec. Cikole, Kota Sukabumi, Jawa Barat 43115",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.9227943,106.9437997,Aksesibilitas Tersedia,[]
Masjid Al Hasanah,Masjid,"Cibatu, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152",Buka 24 jam,"4,8",27,,Tidak Ada ,Tidak Tersedia,-6.9082231,106.8819692,Aksesibilitas Tersedia,[]
Masjid AR RAHMAN,Masjid,"3VRP+V5V, Cibatu, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152",,"4,3",56,"
0813-9898-9929",Ada,Tidak Tersedia,-6.9077521,106.88542,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Raya Raudhatul Irfan,Masjid,"Jl. Nasional III, seberang, Cibolang Kaler, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152",Buka 24 jam,"4,7",1.411,"
0896-5763-4531",Ada,Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Al-Mu'minun,Masjid,"3WJC+P55, Gg. Rawasalak, RT.01/RW.12, Sriwidari, Kec. Gunungpuyuh, Kota Sukabumi, Jawa Barat 43123",Buka 24 jam,"4,8",28,,Tidak Ada ,Tidak Tersedia,-6.9182338,106.9204949,Aksesibilitas Tersedia,[]
Masjid Jami At-Tadhamun Al-Islami,Masjid,"Jl. Tegal Wangi II No.128, RT.01/RW.02, Sukakarya, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43135",04.00 hingga 21.15,"5,0",22,,Tidak Ada ,Tidak Tersedia,-6.9156497,106.905521,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Birrul Walidain,Masjid,"3WJV+QHJ, Jl. Ciaul Kaler, Cisarua, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43115",Buka 24 jam,"4,9",40,,Tidak Ada ,Tidak Tersedia,-6.9180378,106.9438972,Aksesibilitas Tersedia,[]
Masjid Jami Manarul Huda,Masjid,"3WHH+HG7, Jl. Baledesa Gg. rusa, Gunungparang, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111",Buka 24 jam,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9210832,106.9288024,Aksesibilitas Tersedia,[]
Masjid Jami Al Hasanah,Masjid,"3WMC+P6V, JL Jl. Bhayangkara Gg. Rawasalak, RW.07, Sriwidari, Kec. Gunungpuyuh, Kota Sukabumi, Jawa Barat 43121",Buka 24 jam,"4,7",27,,Tidak Ada ,Tidak Tersedia,-6.9156324,106.9205412,Aksesibilitas Tersedia,[]
Masjid Jami Baiturahman,Masjid,"3WP5+XFG, Karang Tengah, Kec. Gunungpuyuh, Kabupaten Sukabumi, Jawa Barat 43121",,"4,5",8,,Tidak Ada ,Tidak Tersedia,-6.9125517,106.9086979,Aksesibilitas Tersedia,[]
Masjid Jami Wihdatul ummah,Masjid,"3WQH+3FF, Jl. Sriwidari, Sriwidari, Kec. Gunungpuyuh, Kota Sukabumi, Jawa Barat 43121",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9123206,106.9286831,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Muttaqin,Masjid,"Jl. Sawahbera No.Rt 01 /04, Dayeuhluhur, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43134",Buka 24 jam,"4,7",11,"
0857-8182-7555",Ada,Tidak Tersedia,-6.9358277,106.9145647,Aksesibilitas Tersedia,[]
Masjid Baiturahman kota sukabumi,Masjid,"Jl. Raya Cemerlang, RT.01/RW.03, Sukakarya, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43135",,"5,0",1,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Jami Tijanul Anwar,Masjid,"Jl. Surya Kencana No.31, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 35226",04.00 hingga 21.15,"4,7",293,"
0857-2476-0404",Ada,Tidak Tersedia,-6.917039,106.9294458,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Ath-Tholibin,Masjid,"3WH8+WPF, Jl. Arif Rahman Hakim No.41, Benteng, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43132",04.00 hingga 21.15,"5,0",11,,Tidak Ada ,Tidak Tersedia,-6.9201929,106.9167982,Aksesibilitas Tersedia,[]
Masjid Al-Kautsar,Masjid,"Jl. Karamat No.12-2, Karamat, Kec. Gunungpuyuh, Kota Sukabumi, Jawa Barat 43122",04.00 hingga 17.00,"4,8",10,,Tidak Ada ,Tidak Tersedia,-6.9098431,106.9216783,Aksesibilitas Tersedia,[]
Masjid Jami Al Iman Nurul Huda,Masjid,"JL Ciranca, RT. 6 / RW. 3, Surade, Gunungparang, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43111",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.919323,106.9286663,Aksesibilitas Tersedia,[]
Masjid Jamie ASSYURO,Masjid,"3WWP+HMH, Jl. Selabintana, Selabatu, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43114",,"4,6",19,,Tidak Ada ,Tidak Tersedia,-6.90357,106.9367318,Aksesibilitas Tersedia,[]
Masjid Abu Bakar Ash-Shidiq,Masjid,"Jl. KH. Ahmad Sanusi No.195, Sukakarya, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43135",08.00 hingga 16.00,"5,0",52,"
0838-0587-5556",Ada,Tidak Tersedia,-6.9173782,106.9077254,Aksesibilitas Tersedia,[]
Masjid Al Falah,Masjid,"2WRQ+4C2, Sukakarya, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43135",,"5,0",10,,Tidak Ada ,Tidak Tersedia,-6.9597482,106.9385261,Aksesibilitas Tersedia,[]
Masjid Darussalam,Masjid,"3W4R+H5C, Jl. Limusnunggal, RT.3/RW.7, Limusnunggal, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43165",Buka 24 jam,"4,8",18,,Tidak Ada ,Tidak Tersedia,-6.9435709,106.9403943,Aksesibilitas Tersedia,[]
Masjid Jami Al-Ikhlas gunungpuyuh sukabumi rw 03,Masjid,"3WP9+98R, Gunungpuyuh, Kec. Gunungpuyuh, Kota Sukabumi, Jawa Barat 43123",,"4,1",7,,Tidak Ada ,Tidak Tersedia,-6.9140008,106.9182768,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jamie Al - Mahfudziyyah,Masjid,"Gg. Ampera No.12, Cisarua, Kec. Cikole, Kota Sukabumi, Jawa Barat 43115",04.00 hingga 21.15,"4,5",17,,Tidak Ada ,Tidak Tersedia,-6.9240193,106.9383737,Aksesibilitas Tersedia,[]
Masjid Jami' Darussalam,Masjid,"Jalan Cimandiri, No. 19, Kota Paris, Cikole, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111",,"4,8",23,,Tidak Ada ,Tidak Tersedia,-6.9250023,106.9357302,Aksesibilitas Tersedia,[]
Masjid Jami Nurul Amal,Masjid,"3W7P+V28, Gg. Moh. Nurul Amal, Nanggeleng, Kec. Citamiang, Kota Sukabumi, Jawa Barat 43145",,"4,9",15,,Tidak Ada ,Tidak Tersedia,-6.9353465,106.9350848,Aksesibilitas Tersedia,[]
Masjid Istiqomah,Masjid,"Jl. Sudirman No.49, Sriwidari, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43123",,"4,2",5,,Tidak Ada ,Tidak Tersedia,-6.9196563,106.9199903,Aksesibilitas Tersedia,[]
Masjid Jami At Taqwa,Masjid,"3W69+8H4, Dayeuhluhur, Kec. Warudoyong, Kabupaten Sukabumi, Jawa Barat 43291",Buka 24 jam,"4,9",14,,Tidak Ada ,Tidak Tersedia,-6.9392478,106.9189665,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Nama adik kota Sukabumi masjid agung kota Sukabumi,Masjid,"3W8C+3GW, Jl. Pabuaran, Dayeuhluhur, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43131",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9347564,106.9213794,Aksesibilitas Tersedia,[]
Masjid At-Taqwa,Masjid,"Jalan Samsi, RT 1 RW 16, Cikole, Cisarua, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43115",Buka 24 jam,"4,7",6,,Tidak Ada ,Tidak Tersedia,-6.9224984,106.9401049,Aksesibilitas Tersedia,[]
Masjid Jami Asy-Syarifiah,Masjid,"3WFC+5JR, Gg. Masjid, Nyomplong, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43131",Buka 24 jam,"4,8",25,,Tidak Ada ,Tidak Tersedia,-6.9270183,106.9215152,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
MASJID ALMULK Masjid Peradaban Islam,Masjid,"Sudajaya Hilir, Kec. Baros, Kota Sukabumi, Jawa Barat 43161",Buka 24 jam,"4,7",63,"
0857-9486-0994",Ada,Tidak Tersedia,-6.9493546,106.925042,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami Al Ikhlash Gang Rukun,Masjid,"3WM7+2QV, Gunungpuyuh, Kec. Gunungpuyuh, Kabupaten Sukabumi, Jawa Barat 43123",04.50 hingga 19.30,"5,0",6,,Tidak Ada ,Tidak Tersedia,-6.9173932,106.9144151,Aksesibilitas Tersedia,[]
Masjid Jami Al-Anshor,Masjid,"3XF3+8V7, Babakan, Kec. Cibeureum, Kota Sukabumi, Jawa Barat 43165",,"4,7",87,,Tidak Ada ,Tidak Tersedia,-6.926708,106.954665,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Al Adhar Subang Jaya,Masjid,"3XM2+899, Subangjaya, Kec. Cikole, Kota Sukabumi, Jawa Barat 43116",Buka 24 jam,"4,7",12,,Tidak Ada ,Tidak Tersedia,-6.9167047,106.9509837,Aksesibilitas Tersedia,[]
Masjid Jami Al-Birri,Masjid,"Jalan R.A Kosasih, Gg. Samsitirta Jl. Babakan Jampang, RT.1/RW.10, Cisarua, Kec. Cikole, Kota Sukabumi, Jawa Barat 43115",Buka 24 jam,"4,8",16,"
0817-0126-995",Ada,Tersedia,-6.9145243,106.9396261,Aksesibilitas Tersedia,[]
Masjid Baitul Ikhlas,Masjid,"3VPX+4CC, Jl. Pajajaran 1, Sukamantri, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152",Buka 24 jam,"4,8",6,,Tidak Ada ,Tidak Tersedia,-6.9146852,106.898523,Aksesibilitas Tersedia,[]
Masjid Jami Az-Zumar,Masjid,"2WQW+JRH, Baros, Kec. Baros, Kota Sukabumi, Jawa Barat 43161",04.00 hingga 20.00,"4,5",15,,Tidak Ada ,Tidak Tersedia,-6.9609315,106.9471027,Aksesibilitas Tersedia,[]
Masjid Makaarimul Akhlaq,Masjid,"3W47+9MX, Dayeuhluhur, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43134",Buka 24 jam,"4,9",69,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Mesjid Perahu,Masjid,"3VVX+46X, Jl. Cikiray-Cijambu, Sukasari, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152",Buka 24 jam,"4,6",42,"
0877-2177-6999",Ada,Tidak Tersedia,,,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Daarussalaam,Masjid,"Jl. Siliwangi No.52, Kebonjati, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113",04.00 hingga 21.15,"4,9",7,,Tidak Ada ,Tidak Tersedia,-6.9191739,106.937,Aksesibilitas Tersedia,[]
MASJID JAMI Al-Jami'ah Rambay Kaler,Masjid,"Jl. Raya Rambay No.7, Sukamanah, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152",,"4,8",22,,Tidak Ada ,Tidak Tersedia,-6.9114641,106.8992459,Aksesibilitas Tersedia,[]
Gedung Dakwah PCNU Kota Sukabumi,Masjid,"Jl. Cipanas 2 No.1, RT.03, Gedongpanjang, Kec. Citamiang, Kota Sukabumi, Jawa Barat 43144",,"4,7",18,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Al-Muhajirn Bumi Pasir rahayu Nanggeleng,Masjid,"3W6P+M5P, Jl. Pasir Salamet I, Nanggeleng, Kec. Citamiang, Kota Sukabumi, Jawa Barat 43145",Buka 24 jam,"4,8",71,,Tidak Ada ,Tidak Tersedia,-6.938295,106.9354667,Aksesibilitas Tersedia,[]
Masjid Jami Al-Mulki,Masjid,"Jl. Pajajaran 1 No.Rt 06/03, Sukamantri, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152",04.00 hingga 21.15,"4,8",18,,Tidak Ada ,Tidak Tersedia,-6.9192601,106.8981302,Aksesibilitas Tersedia,[]
Masjid Bilal,Masjid,"Jl. Sriwidari VI, Jl. Cipelang Leutik No.6, RT.06/RW.01, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114",04.00 hingga 21.00,"5,0",10,"
(0266) 214575",Ada,Tidak Tersedia,-6.9156835,106.9270234,Aksesibilitas Tersedia,[]
Masjid Jami Al-Huda,Masjid,"3W74+FG2, Jl. Tangkil - Agrabinta, Sukakarya, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43135",,"5,0",7,,Tidak Ada ,Tidak Tersedia,-6.9363731,106.9062759,Aksesibilitas Tersedia,[]
Masjid At Taqwa,Masjid,"3WCF+MP2, Unnamed Road, Warudoyong, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43131",,"4,8",9,,Tidak Ada ,Tidak Tersedia,-6.9283563,106.9242751,Aksesibilitas Tersedia,[]
Masjid Jami Fatimatuttasdiq,Masjid,"Jl. Saniin Gg Berdikari No.2, RT.03/RW.06, Benteng, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43132",,"4,7",10,,Tidak Ada ,Tidak Tersedia,-6.922844,106.920058,Aksesibilitas Tersedia,[]
Masjid Jami Qubbatul Islam Cicadas Hilir,Masjid,"2WJC+3PF, Cikundul, Kec. Lembursitu, Kota Sukabumi, Jawa Barat",04.00 hingga 21.15,"4,7",15,,Tidak Ada ,Tidak Tersedia,-6.9698171,106.9218009,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid AL MUSTHOFA,Masjid,"Jl. RH. Didi Sukardi No.139, Gedongpanjang, Kec. Citamiang, Kota Sukabumi, Jawa Barat 43143",Buka 24 jam,"5,0",22,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid NURUL ILHAM,Masjid,"3VPJ+C4P, Cibatu, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152",,"4,8",48,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Jami Baitussalam Perum Taman Asri,Masjid,"3WPW+FVH, Subangjaya, Kec. Cikole, Kota Sukabumi, Jawa Barat 43116",,"4,9",60,,Tidak Ada ,Tidak Tersedia,-6.9138204,106.9472228,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Assuada Kutamaneuh Sukabumi,Masjid,"3W44+CM9, Jl. Rambai-Cipanengah, Cikujang, Kec. Gn. Guruh, Kabupaten Sukabumi, Jawa Barat 43156",Buka 24 jam,"4,5",70,,Tidak Ada ,Tidak Tersedia,-6.9439539,106.906732,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Nurul Iman Gg Babakan Kuta 3,Masjid,"Jl. Letda T. Asmita no.26Gedongpanjang, Gedongpanjang, Kec. Citamiang, Kota Sukabumi, Jawa Barat 43145",,"4,6",25,,Tidak Ada ,Tidak Tersedia,-6.9375459,106.9336586,Aksesibilitas Tersedia,[]
Masjid Fathul Jannah Kimia Farma UBM Sukabumi,Masjid,"3WJH+956, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114",,"3,7",3,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Jami Al-Khoirot,Masjid,"Jl. Cikujang No.20, Dayeuhluhur, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43134",,"4,6",5,,Tidak Ada ,Tidak Tersedia,-6.9422615,106.9194911,Aksesibilitas Tersedia,[]
Masjid Jami Al-Muhajirin,Masjid,"Perumahan Bumi Purnawira, RW. 05, Cipanengah, Lembursitu, Cipanengah, Sukabumi, Kota Sukabumi, Jawa Barat 43134",04.00 hingga 21.15,"4,6",47,,Tidak Ada ,Tidak Tersedia,-6.9636889,106.9087566,Aksesibilitas Tersedia,[]
Geredja Pantekosta di Indonesia Sukabumi,Gereja Pantekosta,"Jl. Veteran II No.18, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111",,"4,8",31,,Tidak Ada ,Tersedia,-6.9181059,106.9263975,Aksesibilitas Tersedia,[]
GBI A. YANI 20,Gereja,"Jl. A. Yani No.20, Nyomplong, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43131",09.00 hingga 16.00,"5,0",44,"
(0266) 222742",Ada,Tersedia,-6.9221448,106.9242183,Aksesibilitas Tersedia,[]
Gereja Bethel Indonesia Eben Haezer (GBI 282 Sukabumi),Gereja Pantekosta,"Jl. A. Yani, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113",05.00 hingga 21.00,"4,5",56,,Tidak Ada ,Tersedia,-6.9231786,106.934772,Aksesibilitas Tersedia,[]
Panti Kasih GKI Sukabumi,Rumah Pondokan,"Jl. Nasional III, Gunungpuyuh, Kec. Gunungpuyuh, Kota Sukabumi, Jawa Barat 43121",,"4,9",30,"
0877-4834-4599",Ada,Tidak Tersedia,-6.9180371,106.9126921,Aksesibilitas Tersedia,[]
GKI Penginjil Sukabumi,Gereja Injil,"Jl. Ir. H. Juanda No.20, Gunungparang, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111",08.00 hingga 16.00,"4,9",26,"
(0266) 221670",Ada,Tersedia,-6.9192108,106.9310964,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Taman Doa Maria dari Nazareth,Gereja,"Jl. Surya Kencana No.11, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114",,"5,0",20,,Tidak Ada ,Tersedia,-6.9179991,106.9281521,Aksesibilitas Tersedia,[]
GBI SUMUR TUJUH,Gereja,"3WCH+WX4, Jl. Nyomplong, Sumur tujuh, Kec. Citamiang, Kota Sukabumi, Jawa Barat 43131",,"5,0",44,,Tidak Ada ,Tidak Tersedia,-6.9277361,106.9299579,Aksesibilitas Tersedia,[]
Gereja Kristus,Gereja Kristus,"Jl. PGRI No.5, Gunungparang, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111",,"4,2",9,"
(0266) 223080",Ada,Tersedia,-6.9217272,106.9295464,Aksesibilitas Tersedia,[]
Gereja Sidang Kristus,Gereja Murid Kristus,"Jl. Masjid No.8, Gunungparang, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111",,"4,5",72,,Tidak Ada ,Tersedia,,,Aksesibilitas Tersedia,[]
"Gereja Kristen Pasundan Jemaat ""Pangharepan"" Cikembar",Gereja Kristen,"Jl. Pelabuhan II No.Km.18, Cikembar, Kec. Cikembar, Kabupaten Sukabumi, Jawa Barat 43157",,"4,2",18,"
(0266) 321252",Ada,Tersedia,-6.9630363,106.7978315,Aksesibilitas Tersedia,[]
Gereja Baptis Indonesia Baitani,Gereja Baptis,"JL. Laks L RE Martadinata 86, Sukabumi, 43112, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113",,"4,8",36,"
(0266) 221754",Ada,Tersedia,-6.9208422,106.9331177,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GKI Cibadak,Gereja Protestan,"Jl. Perintis Kemerdekaan No.9, Cibadak, Kec. Cibadak, Kabupaten Sukabumi, Jawa Barat 43351",09.00 hingga 13.00,"4,8",30,"
0812-6060-0745",Ada,Tidak Tersedia,-6.8939332,106.7836663,Aksesibilitas Tersedia,[]
Vihara Widhi Sakti,Vihara,"3WFG+V6W, Jl. Pajagalan No.20, Nyomplong, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43131",07.00 hingga 20.00,"4,7",475,"
(0266) 222036",Ada,Tidak Tersedia,,,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja Yesus Sejati (GYS) Sukabumi,Gereja,"Jl. Gudang No.27, Kebonjati, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113",,"5,0",12,,Tidak Ada ,Tersedia,-6.9213928,106.9340389,Aksesibilitas Tersedia,[]
HKBP Resort Sukabumi,Gereja Lutheran,"Jl. Babakan Sirna No.33, RT.03/RW.03, Benteng, Kec. Warudoyong, Kota Sukabumi, Jawa Barat 43132",,"4,7",82,,Tidak Ada ,Tersedia,-6.9184992,106.9134271,Aksesibilitas Tersedia,[]
Gereja Masehi Advent Hari Ketujuh Sukabumi,Gereja,"3WJG+FRF, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9188004,106.9270385,Aksesibilitas Tersedia,[]
GRIYA ANGELA,Pusat Retret,"Jl. Kenari No.1A, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114",Buka 24 jam,"4,9",16,"
(0266) 223118",Ada,Tersedia,-6.9154723,106.9303761,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GBKP Runggun Sukabumi,Gereja,"Jl. Bhayangkara No.232, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.9144645,106.9321126,Aksesibilitas Tersedia,[]
Susteran Santa Lidwina,Biara,"Jl. Rumah Sakit No.3, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113",,"4,8",155,"
(0266) 223806",Ada,Tidak Tersedia,-6.9146604,106.9336179,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
