nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
"Gereja Katolik Paroki Santo Fransiskus dari Asisi, Sukasari",Gereja Katolik,"Jl. Siliwangi No.50, RT.01/RW.13, Bondongan, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16131",08.00 hingga 16.00,"4,8",733,"
0811-9196-350",Ada,Tersedia,-6.6146122,106.8082708,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GPIB Zebaoth Bogor,Gereja Protestan,"Jl. Ir. H. Juanda No.3, RT.04/RW.01, Paledang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16122",Tutup,"4,8",1.213,"
(0251) 8346128",Ada,Tersedia,-6.5978404,106.7944499,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Keuskupan Bogor (Wisma Lama),Lembaga Agama,"Jl. A. Yani No.31, RT.04/RW.04, Tanah Sareal, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16161",,"4,6",25,"
(0251) 8331117",Ada,Tersedia,-6.5743936,106.8013344,Aksesibilitas Tersedia,[]
Bumi Maria Sareng Para Rasul,Tempat Ziarah,"FR4J+P25, Cijujung, Kec. Sukaraja, Kabupaten Bogor, Jawa Barat 16710",06.00 hingga 18.00,"4,8",321,"
0819-2748-6617",Ada,Tersedia,-6.5434508,106.8302772,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Kapel Katolik Pd. Rumput,Gereja Katolik,"Gg. Gurame No.1, RT.04/RW.13, Kb. Pedes, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16162",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.5738855,106.7931925,Aksesibilitas Tersedia,[]
Gereja Katolik St. Yohanes Rasul Ciampea,Gereja Katolik,"Jl. Raya Ps. Ciampea No.24, Benteng, Kec. Ciampea, Kabupaten Bogor, Jawa Barat 16620",,"4,7",42,"
0895-3183-4643",Ada,Tidak Tersedia,-6.542227,106.6952119,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
"Gereja Katolik Paroki Santo Ignatius Loyola, Semplak",Gereja Katolik,"Jl. Salabenda Raya, RW.77, Atang Senjaya, Kec. Kemang, Kabupaten Bogor, Jawa Barat 16310",08.00 hingga 15.00,"4,7",242,"
(0251) 7536429",Ada,Tersedia,-6.5389643,106.760867,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
JKI SCOP (Sentul Community Of Prayer),Gereja,"Ruko Plaza Niaga 2 Blok G No. 63, Citaringgul, Babakan Madang, 16810",Tutup,"4,9",45,,Tidak Ada ,Tidak Tersedia,-6.5687708,106.8594432,Aksesibilitas Tersedia,[]
Puri Asih,Gereja,"Jl. Raya Gadog, Jl. Cikopo Sel. No.17, Pandansari, Kec. Megamendung, Kabupaten Bogor, Jawa Barat 16770",07.00 hingga 21.00,"4,5",13,,Tidak Ada ,Tidak Tersedia,-6.6645999,106.8728971,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Santo Andreas, Sukaraja (Ciluar)",Gereja Katolik,"Jl. Raya Jakarta-Bogor, Cimandala, Kec. Sukaraja, Kabupaten Bogor, Jawa Barat 16710",Tutup,"4,7",166,"
0813-1520-1863",Ada,Tersedia,-6.5435936,106.8256958,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Kapel Katolik Susteran Gembala Baik,Gereja Katolik,"Jl. Raya Pajajaran No.6, RT.01/RW.03, Gudang, Bogor, Jawa Barat, 16142",,"4,8",44,"
(0251) 8321270",Ada,Tidak Tersedia,-6.605422,106.8069758,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GMS Bogor,Gereja,"Boxies Jl. Raya Tajur No.123 123 Lantai 1, RT.01/RW.06, Tajur, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16141",Tutup,"4,8",50,"
0811-3020-081",Ada,Tersedia,-6.6343182,106.8271854,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki St. Maria Fatima, Sentul",Gereja Katolik,"Graha Bina Humaniora, Jl. Dewi Sartika No.10A, Sentul, City, Kabupaten Bogor, Jawa Barat 16810",,"4,8",108,"
(021) 87967888",Ada,Tersedia,-6.5714031,106.8577482,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
"Gereja Katolik Paroki Santa Faustina Kowalska, Bojonggede",Gereja Katolik,"Jl. Polsek, Tonjong, Tajur Halang, Bogor Regency, West Java 16320",Buka 24 jam,"4,8",239,,Tidak Ada ,Tidak Tersedia,-6.4915324,106.7670116,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Gereja Katolik Paroki Maria Bunda Segala Bangsa, Kota Wisata",Gereja Katolik,"JX74+VFG, Jl. Raya Kota Wisata, Nagrak, Kec. Gn. Putri, Kabupaten Bogor, Jawa Barat 16967",Buka 24 jam,"4,8",1.016,"
(021) 84932402",Ada,Tersedia,-6.3853222,106.9561905,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Katedral Bogor - Gereja Santa Perawan Maria,Katedral Katolik,"Jl. Kapten Muslihat No.22, RT.04/RW.01, Paledang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16122",Buka 24 jam,"4,8",3.078,"
(0251) 8321188",Ada,Tersedia,-6.5969179,106.7931299,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Gereja Katolik Paroki St. Vincentius a Paulo, Gunung Putri",Gereja Katolik,"Jl. Gn. Putri Utama II, RT.03/RW.09, Tlajung Udik, Kec. Gn. Putri, Kabupaten Bogor, Jawa Barat 16962",Tutup,"4,8",117,"
0813-9838-3599",Ada,Tersedia,-6.4486686,106.8995749,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Gereja Katolik Paroki Kristus Raja, PMPP TNI - Hambalang",Gereja Katolik,"FVGG+WF3, no 16810, Jl. Anyar No.37, RT.2/RW.1, Tangkil, Citeureup, Bogor Regency, West Java 16810",Tutup,"4,9",135,,Tidak Ada ,Tidak Tersedia,-6.5227212,106.8761783,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Vihara Phan Ko,Vihara,"Jl. Pulo Geulis No.18, RT.02/RW.04, Babakan Ps., Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16126",,"4,6",10,,Tidak Ada ,Tidak Tersedia,-6.6051494,106.8036505,Aksesibilitas Tersedia,[]
Vihara Saung Paramita,Vihara,"buniaga Jl. Raya Ciapus No.rt 1, RW.01, Sukaresmi, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",,"4,7",94,"
(0251) 8388271",Ada,Tidak Tersedia,-6.6492719,106.7505803,Aksesibilitas Tersedia,[]
Yayasan Buddha Paramita,Vihara,"9Q22+96W, Sukaresmi, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",,"4,7",21,,Tidak Ada ,Tidak Tersedia,-6.6490194,106.750578,Aksesibilitas Tersedia,[]
Vihara Avalokitesvara,Vihara,"GQ93+F3G, Unnamed Road,, Tonjong, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",Buka 24 jam,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.4813241,106.7526999,Aksesibilitas Tersedia,[]
Chen It Thian Kun,Tempat Ibadah,"CVM9+V45, Jalan Babakan-Madang, Sentul, Babakan Madang, Kadumangu, Kec. Babakan Madang, Kabupaten Bogor, Jawa Barat 16810",05.30 hingga 21.00,"4,7",109,"
0878-7093-4340",Ada,Tidak Tersedia,-6.5653566,106.8678668,Aksesibilitas Tersedia,[]
Vihara Satya Dharma Bhakti,Lembaga Agama,"9RW2+377, Jl. Roda, RT.02/RW.06, Babakan Ps., Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16126",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.6048492,106.8006767,Aksesibilitas Tersedia,[]
Vihara Buddha Dharma & 8 Pho Sat,Vihara,"Jalan PWRI Kampung Jati, Jalan Raya Parung RT. 02 / RW. 06, Tonjong, Tajur Halang, Tonjong, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",Buka 24 jam,"4,7",370,"
0859-2993-6142",Ada,Tidak Tersedia,-6.4838051,106.7486915,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Pa Auk Tawya Vipassana Dhura Hermitage Bogor,Vihara,"Jl. Nanas no.105 kampung warung loa, Tamansari, Ciapus. Bogor, RT.03/RW.09, Tamansari, Kabupaten Bogor, Jawa Barat 16610",06.30 hingga 18.00,"5,0",31,"
0811-8018-111",Ada,Tidak Tersedia,-6.6713677,106.7361378,Aksesibilitas Tersedia,[]
Graha Kenangan,Vihara,"Jl. Batu Tulis No.6A, RT.01/RW.04, Bondongan, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16131",,"4,0",1,,Tidak Ada ,Tidak Tersedia,-6.6167486,106.8097965,Aksesibilitas Tersedia,[]
Klenteng Hok Tek Bio,Tempat Ibadah,"Jl. Kp. Karang Asam Bar No.45, RT.4/RW.5, Karang Asem Bar., Kec. Citeureup, Kabupaten Bogor, Jawa Barat 16810",,"4,6",48,,Tidak Ada ,Tidak Tersedia,-6.4918788,106.8763317,Aksesibilitas Tersedia,[]
Vihara Dhammacakkhu,Vihara,"jl. Dahlia 2, komplek pakuan2, Tajur Bogor, RT.04/RW.03, Pakuan, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16141",Tutup,"4,8",37,"
0818-0498-5258",Ada,Tidak Tersedia,-6.6326638,106.8220553,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Vihara chi kao kwan,Vihara,"9VF7+FR, Gn. Geulis, Kec. Sukaraja, Kabupaten Bogor, Jawa Barat",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.6263482,106.8645882,Aksesibilitas Tersedia,[]
Vihara Sangha Metta Arama,Vihara,"GQC2+25X, Tonjong, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",,"4,6",38,,Tidak Ada ,Tidak Tersedia,-6.4798998,106.7504778,Aksesibilitas Tersedia,[]
Vihara Dharma Surya,Vihara,"Jl. Roda No.94-B, RT.01/RW.02, Babakan Ps., Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16126",,"5,0",13,,Tidak Ada ,Tidak Tersedia,-6.6076931,106.8033277,Aksesibilitas Tersedia,[]
Kwan Xin Tang,Vihara,"GQ48+WQW, Jl. Raya Tonjong, Tonjong, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",07.30 hingga 23.00,"5,0",2,"
0878-2335-5729",Ada,Tidak Tersedia,-6.4926487,106.7669486,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
VIHARA KHANTI BHUMI,Tempat Ibadah,"GV5G+6F4, Karang Asem Bar., Kec. Citeureup, Kabupaten Bogor, Jawa Barat 16810",,"5,0",6,,Tidak Ada ,Tidak Tersedia,-6.4919768,106.8761953,Aksesibilitas Tersedia,[]
Vihara Amurwa Bhumi (Hok Tek Bio) Cibinong,Vihara,"Jl. HR. Lukman No.51, RT.2/RW.4, Cirimekar, Kec. Cibinong, Kabupaten Bogor, Jawa Barat 16917",08.30 hingga 20.00,"4,8",89,,Tidak Ada ,Tidak Tersedia,-6.4693273,106.8529665,Aksesibilitas Tersedia,[]
Vihara Shian Djin Ku Poh - Ciluar,Vihara,"FR3Q+69C, Pasirlaya, Kec. Sukaraja, Kabupaten Bogor, Jawa Barat",06.00 hingga 18.00,"4,5",2,"
(0251) 8658651",Ada,Tidak Tersedia,-6.5469265,106.8383902,Aksesibilitas Tersedia,[]
Vihara CIN TE,Vihara,"A, Jl. Siliwangi No.25, RT.02/RW.02, Sukasari, Bogor Timur, Bogor City, West Java 16131",,"4,6",5,"
0897-9109-788",Ada,Tidak Tersedia,-6.6174327,106.8117533,Aksesibilitas Tersedia,[]
Vihara Dhammaguna,Vihara,"No, Jl. Desa Cijujung No.68, RT.03/RW.01, Cijujung, Kec. Sukaraja, Kabupaten Bogor, Jawa Barat 16710",,"4,7",18,"
(0251) 8665882",Ada,Tidak Tersedia,-6.5429012,106.8286293,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Vihara Vajrabodhi,Vihara,"Jl. Raya Pajajaran No.1, RT.04/RW.01, Sukasari, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16142",Buka 24 jam,"4,6",126,"
(0251) 8322542",Ada,Tidak Tersedia,-6.6206555,106.8166841,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Vihara Kwan Kong,Vihara,"GQ92+HV2, Unnamed Road,, Tonjong, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",Buka 24 jam,"4,6",9,,Tidak Ada ,Tidak Tersedia,-6.4811141,106.7521462,Aksesibilitas Tersedia,[]
Vihara Buddhasena,Vihara,"Jl. Batu Tulis No.6, Bondongan, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16131",,"4,8",111,"
(0251) 8351844",Ada,Tersedia,-6.6168776,106.8096452,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Klenteng Hok Tek Bio Ciampea,Tempat Ibadah,"FM6W+4H4, Jl. Raya Letnan Sukarna Jl. Raya Ps. Ciampea, Ciampea, Kec. Ciampea, Kabupaten Bogor, Jawa Barat 16620",,"4,3",248,"
(0251) 8629901",Ada,Tidak Tersedia,-6.5397425,106.6964457,Aksesibilitas Tersedia,[]
Klenteng Pankho,Pelestarian Situs Peninggalan,"Jl. Pulo Geulis No.18, RT.02/RW.04, Babakan Ps., Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16126",09.00 hingga 17.00,"4,8",170,"
0812-9608-5740",Ada,Tidak Tersedia,-6.6050613,106.803669,Aksesibilitas Tersedia,[]
Jhana Manghala Meditasi Graha Centre,Vihara,"Jl. Terobosan, Cipayung Datar, Kec. Megamendung, Kabupaten Bogor, Jawa Barat 16770",08.00 hingga 18.00,"4,6",32,"
0816-780-090",Ada,Tidak Tersedia,-6.6435094,106.8784753,Aksesibilitas Tersedia,[]
Vihara Dhanagun (Hok Tek Bio) Bogor,Vihara,"RT.03/RW.07, Babakan Ps., Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16126",08.00 hingga 17.00,"4,8",271,"
(0251) 8381650",Ada,Tidak Tersedia,-6.6033707,106.7991851,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Vihara dharma pertiwi,Vihara,"Jl. Kb. Pala No.63, Gudang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 13320",,"5,0",14,,Tidak Ada ,Tidak Tersedia,-6.6080072,106.8007082,Aksesibilitas Tersedia,[]
BUDDHA SLEEPING VIHARA,Tempat Ibadah,"Jl. PWRI No.15, Tonjong, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",,"4,9",11,"
0859-2993-6142",Ada,Tidak Tersedia,-6.4840666,106.7482659,Aksesibilitas Tersedia,[]
Sian Jin Ku Pho Temple,Tempat Ibadah,"FR4H+4M7, Jl. Ps. Ciluar, Pasirlaya, Kec. Sukaraja, Kabupaten Bogor, Jawa Barat 16710",Buka 24 jam,"4,8",36,"
(0251) 8651462",Ada,Tidak Tersedia,-6.5447006,106.8291728,Aksesibilitas Tersedia,[]
Vihara Pusdiklat Kasih Alam Maitreya,Vihara,"Jl. Raya Ciapus No.270, Kota Batu, Kec. Ciomas, Kabupaten Bogor, Jawa Barat 16610",,"4,8",32,,Tidak Ada ,Tidak Tersedia,-6.626141,106.7794753,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Vihara Sian Jin Ku Poh,Vihara,"Jl.PWRI KM 36 Rt.02/06 Jati, Tonjong, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",,"4,8",326,,Tidak Ada ,Tersedia,-6.4814371,106.7497304,Aksesibilitas Tersedia,[]
Bio Dewa Rejeki Sentul,Tempat Ibadah,"Jl. Sumur Batu Raya No.50, Sumur Batu, Kec. Babakan Madang, Kabupaten Bogor, Jawa Barat 16810",,"4,6",31,,Tidak Ada ,Tidak Tersedia,-6.565384,106.8674786,Aksesibilitas Tersedia,[]
Vihara Ti Cang Tien Yayasan Dharma Bakti Utama Toko Khanti,Vihara,"Jl. Raya Cipaku, RT.02/RW.12, Cipaku, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16133",09.00 hingga 05.00,"4,6",11,,Tidak Ada ,Tidak Tersedia,-6.6402782,106.8145661,Aksesibilitas Tersedia,[]
Vihara Saddharma (Myohoji) NSI,Vihara,"9P2W+6J2, Sukaluyu, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",,"4,8",48,"
(0251) 8487033",Ada,Tidak Tersedia,-6.6494965,106.7465279,Aksesibilitas Tersedia,[]
Vihara Vimalakirti,Vihara,"Jl. Merak No.27, RT.05/RW.03, Tanah Sareal, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16161",,"4,8",20,,Tidak Ada ,Tidak Tersedia,-6.5723977,106.8012339,Aksesibilitas Tersedia,[]
VIHARA KARUNA BODHI CIAMPEA,Tempat Ibadah,"FM4V+XWM, Ciampea, Kec. Ciampea, Kabupaten Bogor, Jawa Barat 16620",Tutup,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.5425418,106.6947958,Aksesibilitas Tersedia,[]
Vihara Dharmakaya,Vihara,"9RQ4+6MP, RT.02/RW.04, Sukasari, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16142",,"4,8",27,,Tidak Ada ,Tidak Tersedia,-6.6119055,106.8066992,Aksesibilitas Tersedia,[]
MAHAVIRYA ARAMA,Vihara,"Jl. Raya Puncak - Cianjur No.55, Gadog, Kec. Megamendung, Kabupaten Bogor, Jawa Barat 16770",,"4,7",35,"
0815-8568-1955",Ada,Tidak Tersedia,-6.6547732,106.8602981,Aksesibilitas Tersedia,[]
Vihara Naca,Vihara,"Tonjong, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",07.00 hingga 00.00,"4,5",12,"
0813-9863-4167",Ada,Tidak Tersedia,-6.4820385,106.7489847,Aksesibilitas Tersedia,[]
Pura Vira Çanti Dharma PMPP TNI,Pura,"FVGG+RMR, Sukahati, Kec. Citeureup, Kabupaten Bogor, Jawa Barat 16810",,"4,9",22,,Tidak Ada ,Tidak Tersedia,-6.5228799,106.8766254,Aksesibilitas Tersedia,[]
Pura Saraswati Asrama Bali Bogor,Pura,"Jl. Cikurai No.10, RT.04/RW.03, Babakan, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16153",Buka 24 jam,"4,7",23,"
(0251) 8335931",Ada,Tidak Tersedia,-6.5851864,106.8015414,Aksesibilitas Tersedia,[]
Pura Prajapati Kota Bogor ᬧᬸᬭᬧ᭄ᬭᬚᬧᬢᬶᬓᭀᬢᬩᭀᬕᭀᬃ᭟,Pura,"9R47+F7V, RT.01/RW.15, Cipaku, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16133",Buka 24 jam,"4,9",10,,Tidak Ada ,Tidak Tersedia,-6.6437707,106.8131778,Aksesibilitas Tersedia,[]
