nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Jami' Nurul Iman,Masjid,"Jl. Raya Banjar - Pangandaran No.17, Babakan, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,4",38,,Tidak Ada ,Tidak Tersedia,-7.6707486,108.6894011,Aksesibilitas Tersedia,[]
Mesjid Nurrohmat,Masjid,"7F89+4F9, Jl. Raya Cijulang, Batukaras, Kec. Cijulang, Kab. Pangandaran, Jawa Barat 46394",Buka 24 jam,"5,0",3,,Tidak Ada ,Tidak Tersedia,-7.7347249,108.4687208,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Ihsan Dusun Bengkekan,Masjid,"Dusun Bengkekan, Purbahayu, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"5,0",1,"
0853-1832-1411",Ada,Tidak Tersedia,-7.6557903,108.6624613,Aksesibilitas Tersedia,[]
Masjid Al-Ihsan,Masjid,"8JGP+J3J, Jl. Sadiproyo, Wonoharjo, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",Buka 24 jam,"4,9",16,"
+20 11 49049515",Ada,Tidak Tersedia,-7.6734128,108.6351339,Aksesibilitas Tersedia,[]
Masjid Al-Hidayah Cijulang,Masjid,"Jl. Kb. Salak No.24-20, Cijulang, Kec. Cijulang, Kab. Pangandaran, Jawa Barat 46394",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.7267511,108.4737528,Aksesibilitas Tersedia,[]
Masjid Jamie Al-Mujahidin,Masjid,"Babakan, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-7.6723047,108.677651,Aksesibilitas Tersedia,[]
Masjid Istiqmal Cikembulan,Masjid,"Jl. Raya Cijulang, Cikembulan, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46365",,"4,8",26,,Tidak Ada ,Tidak Tersedia,-7.6759344,108.6132465,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Al Islam,Masjid,"8M52+48Q, Unnamed Road, Pananjung, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",Buka 24 jam,"4,5",17,,Tidak Ada ,Tidak Tersedia,-7.6921556,108.6508701,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Masjid Al Mubarokah Patrol,Masjid,"7C39+CGM, Sukajaya, Kec. Cimerak, Kab. Pangandaran, Jawa Barat",Buka 24 jam,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.7464141,108.4188051,Aksesibilitas Tersedia,[]
Masjid Al-Mu'min,Masjid,"Bojongjati RT:02/06, Pananjung, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,0",4,,Tidak Ada ,Tidak Tersedia,-7.6715341,108.6533783,Aksesibilitas Tersedia,[]
Masjid,Masjid,"8JXP+CM5, Purbahayu, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,,,,Tidak Ada ,Tidak Tersedia,-7.6514961,108.6367393,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Jihad,Masjid,"Karang Gedang, Babakan, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,1",19,"
0821-2104-9991",Ada,Tidak Tersedia,-7.6830636,108.6644709,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
MESJID DKM BAETURROHIM,Masjid,"9FQ6+X79, Dusun Cigintung, Sukamulya, Kec. Langkaplancar, Kab. Pangandaran, Jawa Barat 46391",,"4,7",3,,Tidak Ada ,Tidak Tersedia,-7.6100774,108.4607448,Aksesibilitas Tersedia,[]
Masjid Baeturohman,Masjid,"789Q+HC9 Purnajaya, RT.02/RW.07, Mekarsari, Kec. Cimerak, Kab. Pangandaran, Jawa Barat 46395",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-7.7310825,108.3385977,Aksesibilitas Tersedia,[]
Masjid Al-Qolam,Masjid,"8M75+88G, Pangandaran, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",Buka 24 jam,,,,Tidak Ada ,Tidak Tersedia,-7.6866875,108.6583281,Aksesibilitas Tersedia,[]
Masjid Mutiara Sunnah Pangandaran (Dalam Pembangunan),Masjid,"Jl. Raya Banjar - Pangandaran, Kedungwuluh, Kec. Padaherang, Kab. Pangandaran, Jawa Barat 46384",Buka 24 jam,"5,0",450,,Ada,Tersedia,-7.5294745,108.6826616,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Al-Barkah,Masjid,"Cintaratu, Kec. Parigi, Kab. Pangandaran, Jawa Barat 46393",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.6430321,108.5150706,Aksesibilitas Tersedia,[]
Masjid Jami' Baetul Muttaqin,Masjid,"78CV+P8R, Mekarsari, Kec. Cimerak, Kab. Pangandaran, Jawa Barat 46395",,,,,Tidak Ada ,Tidak Tersedia,-7.7280999,108.3432355,Aksesibilitas Tersedia,[]
Masjid Al Ikhlas-Kamurang,Masjid,"8MFG+59M, Babakan, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",,"4,8",11,,Tidak Ada ,Tidak Tersedia,-7.6770343,108.6759166,Aksesibilitas Tersedia,[]
Masjid Baiturrohim,Masjid,"8J7V+5F6, Jl. Pamugaran, RT.05/RW.06 Desa, Pananjung, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",Buka 24 jam,"4,3",10,,Tidak Ada ,Tidak Tersedia,-7.687081,108.6436382,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Ishlahiyyah Perembun,Masjid,"8JHH+4HV, Wonoharjo, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",,"4,2",23,,Tidak Ada ,Tidak Tersedia,-7.6721316,108.6289176,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al-Manshuur,Masjid,"Jl. Raya Banjar - Pangandaran, Padaherang, Kec. Padaherang, Kab. Pangandaran, Jawa Barat 46384",Buka 24 jam,"4,5",17,"
0813-2447-0826",Ada,Tidak Tersedia,-7.5546702,108.6954012,Aksesibilitas Tersedia,[]
Masjid MIFTAHUL-FALAH Cikadongdong,Masjid,"995W+G8G, Jl kertajaya dusun cisalak, RT.19/RW.07, Bunisari, Cigugur, Kab. Pangandaran, Jawa Barat 46392",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.6411897,108.3958427,Aksesibilitas Tersedia,[]
Masjid Al Iklas,Masjid,"jln pasir waru dusun cisagu 02-16 desa cibanten, kc, Kec. Cijulang, Kab. Pangandaran, Jawa Barat 46394",,"4,3",3,,Tidak Ada ,Tidak Tersedia,-7.6916287,108.414517,Aksesibilitas Tersedia,[]
Masjid Miftahul Khoir,Masjid,"Babakan, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.6763561,108.6839481,Aksesibilitas Tersedia,[]
Masjid Jamie Al-FATAH,Masjid,"8F9V+PWV, Dsn Bojongmalang, RT.02/RW.07, Karangbenda, Kec. Parigi, Kab. Pangandaran, Jawa Barat 46393",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.680627,108.4948022,Aksesibilitas Tersedia,[]
Masjid Al-Hikmah,Masjid,"8M46+HGG, Pangandaran, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",,"4,0",4,,Tidak Ada ,Tidak Tersedia,-7.693573,108.6613346,Aksesibilitas Tersedia,[]
Masjid Al-Hikmah Kaum Parigi,Masjid,"7FXV+8MR, Parigi, Kec. Parigi, Kab. Pangandaran, Jawa Barat 46393",Buka 24 jam,"4,4",46,,Tidak Ada ,Tidak Tersedia,-7.7016375,108.4941406,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Cikuya,Masjid,"78RM+WGJ, Jl. Rantobatang, Mekarsari, Kec. Cimerak, Kab. Pangandaran, Jawa Barat 46395",Buka 24 jam,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.7076569,108.3337784,Aksesibilitas Tersedia,[]
Masjid Ar Rahman,Masjid,"9MJG+VJP, Sukahurip, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.6177809,108.676567,Aksesibilitas Tersedia,[]
Masjid Miftahussalim,Masjid,"8JFW+73Q, RT.04/RW.04, Pananjung, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",Buka 24 jam,"3,7",3,,Tidak Ada ,Tidak Tersedia,-7.6767879,108.6452428,Aksesibilitas Tersedia,[]
Masjid Miftahul,Masjid,"jln cimindi blok gentengg singkil rt 01, RT.16/RW.RT.16, Cibanten, Kec. Cijulang, Kab. Pangandaran, Jawa Barat 46394",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.6890649,108.4190622,Aksesibilitas Tersedia,[]
Mesjid Jami' At-Tauhid,Masjid,"Pananjung, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",Buka 24 jam,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.6777971,108.6521995,Aksesibilitas Tersedia,[]
Masjid Jamie Al-Hidayah,Tempat Ibadah,"Unnamed Road, 46396, Sukahurip, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.6609371,108.6671122,Aksesibilitas Tersedia,[]
Masjid Miftahul Jannah,Tempat Ibadah,"Bojong Sari blok Bojong Tempel RT.002/017 46396, Babakan, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-7.6809002,108.6574282,Aksesibilitas Tersedia,[]
Mesjid jamie Al-Fadjri Cisagu Jadimulya,Masjid,"CF8F+M6R, Unnamed Road, Jadimulya, Kec. Langkaplancar, Kab. Pangandaran, Jawa Barat 46391",,"5,0",2,"
0821-1824-9058",Ada,Tidak Tersedia,-7.5832694,108.4730119,Aksesibilitas Tersedia,[]
Mesjid DKM Al-Fajar,Masjid,"CF23+F58, Dusun Cintamukti, Sukamulya, Kec. Langkaplancar, Kab. Pangandaran, Jawa Barat 46391",,"2,8",4,,Tidak Ada ,Tidak Tersedia,-7.5988321,108.452964,Aksesibilitas Tersedia,[]
Masjid Al Manar Babakan,Masjid,"8MFF+652, Raya Pangandaran, Babakan, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,6",18,,Tidak Ada ,Tidak Tersedia,-7.6769979,108.6728909,Aksesibilitas Tersedia,[]
Masjid Jami An-Nur,Masjid,"Jl. Raya Cijulang No.159 Parigi, Parigi, Kec. Parigi, Kab. Pangandaran, Jawa Barat 46393",,"4,6",7,,Tidak Ada ,Tidak Tersedia,-7.69758,108.4992915,Aksesibilitas Tersedia,[]
Masjid ANNUR,Masjid,"CJR7+G6V, Kalijati, Kec. Sidamulih, Kab. Pangandaran, Jawa Barat 46365",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.5586292,108.6130431,Aksesibilitas Tersedia,[]
Mesjid Jami pangandaran,Masjid,"8J6Q+XFH, Pantai, Wonoharjo, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-7.6875535,108.6387427,Aksesibilitas Tersedia,[]
Masjid Albarokah,Tempat Ibadah,"Jl. Pantai Barat No.45, Pangandaran, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,6",37,,Tidak Ada ,Tidak Tersedia,-7.6939066,108.6526196,Aksesibilitas Tersedia,[]
Masjid AL-IKHWAN Pangandaran,Masjid,"Jl. Kidang Pananjung No.143, Pangandaran, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.6966202,108.6576109,Aksesibilitas Tersedia,[]
Masjid Besar Al-Istiqomah,Masjid,"8M83+35J, Jl. Pananjung No.384, Pananjung, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396","04.30 hingga 05.00,11.00 hingga 13.00,15.00 hingga 15.30,18.00 hingga 18.30,19.00 hingga 19.30","4,7",344,,Tidak Ada ,Tidak Tersedia,-7.6848013,108.6529703,Aksesibilitas Tersedia,"['Ada toilet khusus pengguna kursi roda', 'Tidak memiliki pintu masuk khusus pengguna kursi roda']"
Masjid Wakaf AA Adith,Masjid,"7FMG+3VF, Kondangjajar, Kec. Cijulang, Kab. Pangandaran, Jawa Barat 46394",,"4,4",5,,Tidak Ada ,Tidak Tersedia,-7.7173134,108.4771739,Aksesibilitas Tersedia,[]
Masjid Nurul Hidayah,Masjid,"CHMR+F6R, Kalijati, Kec. Sidamulih, Kab. Pangandaran, Jawa Barat",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.5662667,108.5905065,Aksesibilitas Tersedia,[]
Masjid Al-Falah Nusawiru,Masjid,"7FCM+62G, Dusun Nusagede, Kondangjajar, Kec. Cijulang, Kab. Pangandaran, Jawa Barat 46394",,"4,6",9,,Tidak Ada ,Tidak Tersedia,-7.7294457,108.482582,Aksesibilitas Tersedia,[]
Masjid An Nur,Masjid,"6CW2+8P2, Jl. Raya Sukajaya - Limusgede, Sukajaya, Kec. Cimerak, Kab. Pangandaran, Jawa Barat 46395",,"4,4",5,,Tidak Ada ,Tidak Tersedia,-7.7542483,108.4017583,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Fitroh,Masjid,"Pangandaran, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,8",15,,Tidak Ada ,Tidak Tersedia,-7.6886765,108.6575485,Aksesibilitas Tersedia,[]
Masjid Al-Mujahidin,Masjid,"8JCW+48V, Pananjung, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",Buka 24 jam,"4,3",3,,Tidak Ada ,Tidak Tersedia,-7.6796486,108.6457867,Aksesibilitas Tersedia,[]
MASJID AL HUDA Karangsalam,Masjid,"8M92+7PR, Pananjung, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat",Buka 24 jam,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.6819219,108.6518773,Aksesibilitas Tersedia,[]
Masjid Jami Al Ikhwan,Masjid,"9J2X+GX4, Pasirangin, Jawa Barat, RT.01/RW.04, Purbahayu, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.6487468,108.6499678,Aksesibilitas Tersedia,[]
Masjid Al-Azhar Pangandaran,Masjid,"Jl. Pramuka No.5, Pangandaran, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,7",67,,Tidak Ada ,Tidak Tersedia,-7.6957434,108.6554436,Aksesibilitas Tersedia,[]
MASJID ARROHMAN,Masjid,"786W+XFJ, Unnamed Road, Mekarsari, Kec. Cimerak, Kab. Pangandaran, Jawa Barat 46395",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.7375446,108.3461257,Aksesibilitas Tersedia,[]
Masjid Tauhid,Masjid,"8JFC+95M, Wonoharjo, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.676546,108.6204267,Aksesibilitas Tersedia,[]
Islamic Center Pangandaran,Gedung Pertemuan,"Pananjung, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,6",29,,Tidak Ada ,Tidak Tersedia,-7.6826971,108.6474724,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Masjid Jami' Al-Furqon,Masjid,"Pananjung, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-7.6812444,108.6494975,Aksesibilitas Tersedia,[]
Masjid Jami Darulfalah,Masjid,"7F3V+M6H, Jl. Pantai Indah, Batukaras, Kec. Cijulang, Kab. Pangandaran, Jawa Barat 46394",,"4,6",24,,Tidak Ada ,Tidak Tersedia,-7.7458063,108.4931177,Aksesibilitas Tersedia,[]
Masjid Ar-Rohman (Masjid Baret Hijau),Masjid,"7F9F+M89, Cijulang, Kec. Cijulang Kabupaten Pangandaran, Kabupaten Ciamis, Jawa Barat 46394",,"4,9",59,,Tidak Ada ,Tidak Tersedia,-7.7311023,108.4735513,Aksesibilitas Tersedia,[]
Masjid Al-Jabbar Kalipucang,Masjid,"Jl. Raya Banjar - Pangandaran No.4, Emplak, Kec. Kalipucang, Kab. Pangandaran, Jawa Barat 46397",Buka 24 jam,"4,7",398,,Tidak Ada ,Tidak Tersedia,-7.6599203,108.7308784,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Jamie Al-Huda,Masjid,"Raya Pangandaran, Babakan, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,6",29,"
0877-2566-4835",Ada,Tersedia,-7.6784427,108.6697187,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Baitur Ridwan Green Canyon,Masjid,"RT.02/RW.10, Dusun. Karangpaci, Kertayasa, Kec. Cijulang, Kab. Pangandaran, Jawa Barat 46394",Buka 24 jam,"5,0",6,,Ada,Tidak Tersedia,-7.7340034,108.4552521,Aksesibilitas Tersedia,[]
Masjid Baiturrahman,Masjid,"7MW5+93C, Pangandaran, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",Buka 24 jam,"4,8",31,,Tidak Ada ,Tidak Tersedia,-7.7040513,108.657633,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jame Al Ikhlas,Masjid,"7CWP+97R, Dusun Margaluyu, Kertayasa, Kec. Cijulang, Kab. Pangandaran, Jawa Barat 46394",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.704008,108.4356314,Aksesibilitas Tersedia,[]
Mesjid Al Barokah,Masjid,"8JC7+MHF, Cikembulan, Kec. Sidamulih, Kab. Pangandaran, Jawa Barat 46365",,"4,9",7,,Tidak Ada ,Tidak Tersedia,-7.6783125,108.6139219,Aksesibilitas Tersedia,[]
Karangtirta,Masjid,"8HCM+HP8, Sukaresik, Kec. Sidamulih, Kab. Pangandaran, Jawa Barat",Buka 24 jam,"4,9",14,,Tidak Ada ,Tidak Tersedia,-7.6785982,108.5843283,Aksesibilitas Tersedia,[]
GBI Pangandaran,Gereja,"8M55+V79, Pangandaran, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",Tutup,"4,8",14,"
(0265) 639044",Ada,Tidak Tersedia,-7.6903231,108.6583047,Aksesibilitas Tersedia,[]
"Gereja Katolik Santo Andreas, Pangandaran",Gereja Katolik,"Jl. Parapat No.67, Pangandaran, Kec. Pangandaran, Kab. Pangandaran, Jawa Barat 46396",,"4,7",61,"
(0265) 631177",Ada,Tidak Tersedia,-7.688009,108.6583605,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GPdI Parapat Pangandaran,Gereja Pantekosta,"8M66+67X, Pangandaran, Kec. Pangandaran, Kabupaten Ciamis, Jawa Barat 46396",,"5,0",9,"
0853-2060-5622",Ada,Tidak Tersedia,-7.6893807,108.6607398,Aksesibilitas Tersedia,[]
