nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
VIHARA GIRI METTA,Vihara,"3JG7+9H2, Paledang, Kec. Lengkong, Kota Bandung, Jawa Barat 40261",,"4,5",38,,Tidak Ada ,Tidak Tersedia,-6.9241207,107.6138948,Aksesibilitas Tersedia,[]
Pondok Sadhana Suddhi Bhavana,Pusat Retret,"Jl. Kolonel Masturi No.Km 5 2, RW.2, Jambudipa, Cisarua, West Bandung Regency, West Java 40551",,"5,0",7,,Tidak Ada ,Tidak Tersedia,-6.8311529,107.5541169,Aksesibilitas Tersedia,[]
Cetiya Maitri Sagara,Vihara,"Komp. Bumi Kencana, JL. Lingkar Selatan, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.933286,107.591379,Aksesibilitas Tersedia,[]
Vihara Prajna Maitreya Kopo,Vihara,"2 Blk. F No, Jl. Taman Kopo Indah No.17, Rahayu, Kec. Margaasih, Kabupaten Bandung, Jawa Barat 40226",Buka 24 jam,"3,9",7,,Tidak Ada ,Tidak Tersedia,-6.9626409,107.5609491,Aksesibilitas Tersedia,[]
T.I.TD Sian Tek Keng/Amal Bakti,Kuil Penganut Agama Tao,"Jl. Taman Kopo Indah 3 Blk. C4 No.6, Rahayu, Kec. Margaasih, Kabupaten Bandung, Jawa Barat 40218",,"5,0",7,,Tidak Ada ,Tidak Tersedia,-6.9614395,107.5569537,Aksesibilitas Tersedia,[]
Taokwan Sinar Mulia,Kuil Penganut Agama Tao,"3HHW+F3H, Jl. Cibadak, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"4,5",25,,Tidak Ada ,Tidak Tersedia,-6.9213178,107.595242,Aksesibilitas Tersedia,[]
Wihara Buddhi,Vihara,"Jl. Cibadak No.281, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"4,1",46,,Tidak Ada ,Tidak Tersedia,-6.9208737,107.5928038,Aksesibilitas Tersedia,[]
Vihara Budhi Dharma,Vihara,"Jl. Suryani No.33, Wr. Muncang, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40211",,"2,5",2,,Tidak Ada ,Tidak Tersedia,-6.9210282,107.5810176,Aksesibilitas Tersedia,[]
Wisma Kusalayani,Tempat Ibadah,"5MF7+56V, Jl. Cigalukguk, Cibodas, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",,"4,9",38,"
0855-9913-362",Ada,Tersedia,-6.8270038,107.6630413,Aksesibilitas Tersedia,[]
Wihara Ban Sian Tong,Vihara,"Jl. Pagarsih No.158, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,"4,4",7,"
(022) 6012449",Ada,Tidak Tersedia,-6.9222573,107.5907678,Aksesibilitas Tersedia,[]
Yayasan Wihara Yasodhara,Lembaga Swadaya Masyarakat (LSM),"Jl. Pagarsih No.158, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40231",,"5,0",2,"
(022) 6001824",Ada,Tidak Tersedia,-6.9227874,107.5964199,Aksesibilitas Tersedia,[]
Vihara Satya Budhi,Vihara,"Jl. Kelenteng No.10 23A, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40182",07.00 hingga 19.00,"4,8",142,"
(022) 6015847",Ada,Tersedia,-6.9179615,107.5926411,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Vihara Metta Upekkha,Vihara,"Jl. Jend. Sudirman Jl. Hockey No.40, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181",07.00 hingga 17.30,"4,3",8,"
(022) 4233464",Ada,Tidak Tersedia,-6.9203426,107.6025156,Aksesibilitas Tersedia,[]
印尼萬隆明仁佛堂,Vihara,"Jl. Dian Indah Raya No.52, Babakan, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40222",,"4,6",20,,Tidak Ada ,Tidak Tersedia,-6.9409794,107.5729448,Aksesibilitas Tersedia,[]
HENG AN THUA,Vihara,"Jl. Teratai, Jatihandap, Kec. Mandalajati, Kota Bandung, Jawa Barat 40195",,,,,Tidak Ada ,Tidak Tersedia,-6.8943907,107.6653567,Aksesibilitas Tersedia,[]
Vihara Buddha Sasana,Vihara,"Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9148644,107.6082421,Aksesibilitas Tersedia,[]
Guang Sien Yayasan Budi Dharma,Vihara,"Jl. Suryani No.33, Wr. Muncang, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40211",Buka 24 jam,"4,6",20,"
(022) 6015352",Ada,Tidak Tersedia,-6.9209606,107.5809378,Aksesibilitas Tersedia,[]
Vihara m. Toha,Vihara,"dalam 1, Jl. Moch. Toha, Wates, Kec. Bandung Kidul, Kota Bandung, Jawa Barat",,"1,0",1,,Tidak Ada ,Tidak Tersedia,-6.9580884,107.6127434,Aksesibilitas Tersedia,[]
Wanita Budhis,Lembaga Swadaya Masyarakat (LSM),"Jl. Ir. H. Juanda No.19, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135",,"5,0",022,"
(022) 4234410",Ada,Tidak Tersedia,-6.8819906,107.615297,Aksesibilitas Tersedia,[]
Pura Giri Nata Sespim,Pura,"Jl. Sukaampat No.87, Kayuambon, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",,"4,9",15,,Tidak Ada ,Tidak Tersedia,-6.8215123,107.6384103,Aksesibilitas Tersedia,[]
Misel,Vihara,"Jl. Ibrahim Adjie Jl. Terusan Martanegara No.25, Margasari, Kec. Batununggal, Kota Bandung, Jawa Barat 40275",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.9347848,107.6368175,Aksesibilitas Tersedia,[]
Vihara Dharmasagara,Vihara,"Jl. Muara Selatan No.51, Kb. Lega, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40243",,"4,5",39,,Tidak Ada ,Tidak Tersedia,-6.9420142,107.6010726,Aksesibilitas Tersedia,[]
Vihara Maitreya Datu,Vihara,"Jl. Kebon Sirih No.21, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",,"4,9",15,"
0812-2411-0779",Ada,Tersedia,-6.9116412,107.6059579,Aksesibilitas Tersedia,[]
Vihara Vimalakirti Bandung ( MNSBDI ),Vihara,"Taman holis indah H6 no 18-19, Cigondewah Kidul, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40214",,"4,5",38,"
(022) 6003554",Ada,Tidak Tersedia,-6.9427908,107.5580849,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Vihara Amitabha,Vihara,"3JQ2+FH7, Jl. Kebon Kawung, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171",,"4,0",2,,Tidak Ada ,Tidak Tersedia,-6.911341,107.601425,Aksesibilitas Tersedia,[]
Vihara Dharma Loka,Vihara,"Jl. Otto Iskandar Dinata No.360, Karanganyar, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.9267706,107.6035483,Aksesibilitas Tersedia,[]
Vihara Wan Hua,Vihara,"Bl. D1 No.98, Rahayu, Kec. Margaasih, Kabupaten Bandung, Jawa Barat 40218",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9645182,107.554126,Aksesibilitas Tersedia,[]
Yysn Cakrawala Dharma Indonesia (vihara ming ren),Vihara,"Jl. Dian Indah Raya No.19J blok J, Babakan Tarogong, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40222",,"3,7",3,,Tidak Ada ,Tidak Tersedia,-6.9410995,107.5727523,Aksesibilitas Tersedia,[]
Vihara Pelita,Vihara,"Gg. Pelita-I No.19, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.921449,107.5958339,Aksesibilitas Tersedia,[]
Vihara Tagten Ling,Vihara,"Jl. Mekar Cemerlang No.2,Mekarwangi,Kec. Bojongloa Kidul, Jawa, Barat, Kota Bandung, Jawa Barat 40237",,"4,9",11,"
0878-8881-6767",Ada,Tersedia,-6.9552562,107.601744,Aksesibilitas Tersedia,[]
普曜同修会 Cetya Vajra Bhumi Parahyangan Bandung,Vihara,"Jl. Dakota No.40, Sukaraja, Kec. Cicendo, Kota Bandung, Jawa Barat 40175",,"5,0",6,,Tidak Ada ,Tidak Tersedia,-6.8929372,107.5727104,Aksesibilitas Tersedia,[]
Wisata Religi Biara Karmel Lembang,Biara,"Jl. Karmel II No.51, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",07.00 hingga 19.00,"4,9",97,"
(022) 2787331",Ada,Tidak Tersedia,-6.8125767,107.6145599,Aksesibilitas Tersedia,"['Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Vihara Kwan Sing Bio Boe bengtjut,Organisasi Keagamaan,"Gg. Citepus No.9A, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 53252",,"5,0",1,"
0819-1065-5166",Ada,Tidak Tersedia,-6.9215649,107.594783,Aksesibilitas Tersedia,[]
Kompleks Graha Pura Mas,Kompleks Townhouse,"Ruko Graha Pura Mas, Jl. Bojong Koneng, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191",,"4,5",10,,Tidak Ada ,Tidak Tersedia,-6.8878172,107.6474241,Aksesibilitas Tersedia,[]
Jeroan Lobongan,Pura,"3JJ9+XJV, Kb. Pisang, Kec. Sumur Bandung, gianyar, Jawa Barat",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9175241,107.619048,Aksesibilitas Tersedia,[]
ANTARAJA,Pura,"Jl. Rancabentang Utara No.101A, RT.04/RW.021, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",Buka 24 jam,,,"
0821-6453-3627",Ada,Tidak Tersedia,-6.9010273,107.5618439,Aksesibilitas Tersedia,[]
Batok biled (binsar),Pura,"Jl. Soekarno Hatta Gg. Pusri dpn No.68 blok D, Kopo, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40233",,,,,Tidak Ada ,Tidak Tersedia,-6.9430221,107.5871644,Aksesibilitas Tersedia,[]
Sanggar Pemujaan Wira Widya Angkasa Seskoau,Pura,"5JCJ+G8J, Pagerwangi, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",,"5,0",11,,Tidak Ada ,Tidak Tersedia,-6.8286615,107.630758,Aksesibilitas Tersedia,[]
Kontrakan jengad jengad,Pura,"40267, Jl. Mangga Dua No.16, Sukapura, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40267",Tutup,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.9706642,107.6341071,Aksesibilitas Tersedia,[]
Setra & Prajapati Gunung Bohong,Pura,"Jl. Komp. Tipar No.b9, Laksanamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.874235,107.5160912,Aksesibilitas Tersedia,[]
Graha Pura Mas C 10,Komplek perumahan,"Komplek Graha Pura Mas Jl. Bojong Koneng No.C8, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.8875576,107.646434,Aksesibilitas Tersedia,[]
Kuil Ganesha Dago Pakar ᮊᮥᮄᮜ᮪ ᮌᮔᮨᮞ᮪ᮠ ᮓᮌᮧ ᮕᮊᮁ,Pura,"4JWX+58Q, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",08.00 hingga 20.00,"4,8",16,"
0859-5654-1313",Ada,Tidak Tersedia,-6.8545259,107.6483593,Aksesibilitas Tersedia,[]
Viyata Wira Pradata,Pura,"4HPV+CRR, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat 40154",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.8638969,107.5945256,Aksesibilitas Tersedia,[]
Pura Vira Chandra Dharma Secapa AD,Pura,"4HHX+V4M, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",,"4,9",73,,Tidak Ada ,Tidak Tersedia,-6.8702837,107.5977838,Aksesibilitas Tersedia,[]
Pura Agung Wira Loka Natha,Pura,"4G8P+95X, Jl. Sriwijaya Raya, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",Buka 24 jam,"4,7",180,"
(022) 6640019",Ada,Tidak Tersedia,-6.88402,107.5354883,Aksesibilitas Tersedia,[]
Komplek Graha Pura Mas No. C5,Komplek perumahan,"Komplek Graha Pura Mas Jl. Bojong Koneng No.C8, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191",,,,,Tidak Ada ,Tidak Tersedia,-6.8878997,107.6467068,Aksesibilitas Tersedia,[]
Candi Bojongemas,Pura,"2P35+8H9, Jl. Babakan Patrol, Bojongemas, Kec. Solokanjeruk, Kabupaten Bandung, Jawa Barat 40376",08.00 hingga 18.00,"4,5",23,"
(022) 5897517",Ada,Tidak Tersedia,-6.9967228,107.7089853,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Pura Praja Natha IPDN,Pura,"3QC7+HG4, Komp. IPDN, Cibeusi, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45355",,"4,6",9,,Tidak Ada ,Tidak Tersedia,-6.9286125,107.7638281,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Sanghyang Kenit,Tujuan Wisata,"Cisameng Cipanas, Rajamandala Kulon, Kec. Cipatat, Kabupaten Bandung Barat, Jawa Barat 40554",07.00 hingga 17.00,"4,6",1.474,"
0838-2239-1086",Ada,Tidak Tersedia,-6.859152,107.3493001,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Buah batu kp cisoang,Pura,"Jl. Terusan Pasirkoja No.277, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40221",,,,,Tidak Ada ,Tidak Tersedia,-6.9275957,107.5840945,Aksesibilitas Tersedia,[]
PURA PURA WRNK,Kafe,"Jl. Lamping, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161",16.15 hingga 23.00,"4,9",13,,Tidak Ada ,Tidak Tersedia,-6.8875343,107.6019014,Aksesibilitas Tersedia,[]
Sanghyang Heuleut,Tujuan Wisata,"Kp, Cipanas, Rajamandala Kulon, Kec. Cipatat, Kabupaten Bandung Barat, Jawa Barat 40554",08.00 hingga 16.00,"4,5",1.154,"
0821-1711-5619",Ada,Tidak Tersedia,-6.8765131,107.3422183,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Pura Vida,Kafe,"Jl. Geusan Ulun No.3, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115",10.00 hingga 21.00,"4,4",32,"
0813-1297-6179",Ada,Tidak Tersedia,-6.904609,107.6116782,Aksesibilitas Tersedia,[]
Pura Puser Dayeuh Siliwangi ᮕᮥᮛ ᮕᮥᮞᮨᮁ ᮓᮚᮩᮂ ᮞᮤᮜᮤᮝᮍᮤ,Pura,"Jl. Lembong No.38, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Buka 24 jam,"4,8",40,,Tidak Ada ,Tidak Tersedia,-6.9176854,107.611264,Aksesibilitas Tersedia,[]
AMINAH TIPU TIPU,Pura,"Senang No.12, Kertawangi, Kec. Cisarua, Kabupaten Bandung Barat, Jawa Barat 40551",Buka 24 jam,"3,7",6,"
0838-3234-6864",Ada,Tersedia,-6.8018238,107.5689431,Aksesibilitas Tersedia,[]
Makam keluarga pura wijaya,Pemakaman,"3FFH+5P5, Cihampelas, Kec. Cihampelas, Kabupaten Bandung Barat, Jawa Barat 40562",,,,,Tidak Ada ,Tidak Tersedia,-6.9271175,107.4793694,Aksesibilitas Tersedia,[]
Masjid Miftahul Jannah,Masjid,"Gg. Mama Pura No.RT 07/05, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161",Buka 24 jam,"4,3",3,,Tidak Ada ,Tidak Tersedia,-6.8874516,107.5985973,Aksesibilitas Tersedia,[]
Gantolle Paralayang Singajaya Cihampelas,Tujuan Wisata,"Singajaya, Kec. Cihampelas, Kabupaten Bandung Barat, Jawa Barat 40562",,"4,5",1.555,"
0877-1522-7171",Ada,Tidak Tersedia,,,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Pura Wira Natha Dharma,Pura,"3JCH+HH4, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263",Buka 24 jam,"4,6",29,,Tidak Ada ,Tidak Tersedia,-6.9286169,107.6289606,Aksesibilitas Tersedia,[]
Padma Sari Wira Catya Yudha,Pura,"2J7F+7H7, Dayeuhkolot, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40258",09.00 hingga 21.00,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.9868299,107.6239356,Aksesibilitas Tersedia,[]
kost blu jafar,Pura,"Jl. Budi Luhur I No.17, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",,"4,6",59,,Tidak Ada ,Tidak Tersedia,-6.8725991,107.5929091,Aksesibilitas Tersedia,[]
Pura Wira Satya Dharma ᮕᮥᮛ ᮝᮤᮛ ᮞᮒᮡ ᮓᮁᮙ,Pura,"JL. H. Nasution, Ujung Berung, Komplek Batalion Zipur 9/ Kostrad, Pakemitan, Kec. Cinambo, Kota Bandung, Jawa Barat 45474",Buka 24 jam,"4,7",118,"
(022) 7801339",Ada,Tidak Tersedia,-6.9158995,107.6915073,Aksesibilitas Tersedia,[]
Prajapati Setra Bumi Angga Pati,Pura,"Jl. Komp. Tipar No.b9, Laksanamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.8743727,107.516578,Aksesibilitas Tersedia,[]
Sai Jelita Bandung,Pura,"Jl. Batununggal Jelita II No.86, Mengger, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40271",Tutup,"4,6",29,,Tidak Ada ,Tidak Tersedia,-6.9591839,107.6355893,Aksesibilitas Tersedia,[]
Angkasa Pura II. PT Persero,Kontraktor,"JL Pajajaran, No. 156, Bandara Husein Sastranegara, Husen Sastranegara, Kec. Cicendo, Kota Bandung, Jawa Barat 40174",,"4,4",39,"
(022) 6041221",Ada,Tersedia,-6.9036801,107.5792096,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Pura Giri Nata Sespim,Pura,"Jl. Sukaampat No.87, Kayuambon, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",,"4,9",15,,Tidak Ada ,Tidak Tersedia,-6.8215123,107.6384103,Aksesibilitas Tersedia,[]
Pura Cita Pramesthya,Lembaga Agama,"Jl. Pratista Bar. IV No.15, Antapani Kidul, Kec. Antapani, Kota Bandung, Jawa Barat 40291",,"5,0",1,"
(022) 7272219",Ada,Tidak Tersedia,-6.9260056,107.6615095,Aksesibilitas Tersedia,[]
Situs Petilasan Kyai Manaf,Pura,"4HJ3+W3F, Jl. Ciawitali, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat",Tutup,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.8676983,107.5526629,Aksesibilitas Tersedia,[]
Graha Pura Mas C-26,Komplek perumahan,"Ruko Graha Pura Mas, Jl. Bojong Koneng, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.8871054,107.6465015,Aksesibilitas Tersedia,[]
Kp pasir lame,Pura,"29GJ+VH2, Cijenuk, Kec. Cipongkor, Kabupaten Bandung Barat, Jawa Barat 40564",,,,,Tidak Ada ,Tidak Tersedia,-6.972548,107.381691,Aksesibilitas Tersedia,[]
Pura Wira Satya Akaça ᮕᮥᮛ ᮝᮤᮛ ᮞᮒᮡ ᮃᮊᮞ᮪ᮠ,Pura,"2H79+X65, Sulaiman, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40229",Buka 24 jam,"4,9",44,"
(022) 5405857",Ada,Tidak Tersedia,-6.9851114,107.5681101,Aksesibilitas Tersedia,[]
Madrasah al-azkiya nur wijaya pura,Masjid,"Kp, Jl. Sukarasa, RT.03/RW.11, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512",Buka 24 jam,"5,0",5,"
0857-9584-3121",Ada,Tidak Tersedia,-6.8601425,107.5602141,Aksesibilitas Tersedia,"['Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Pondok Qur,an Bani Salam Pura 4",Pusat Pendidikan,"Jl. Puradinata 4, RT.08/RW.12, Baleendah, Kec. Baleendah, Kabupaten Bandung, Jawa Barat 40375",,"5,0",11,"
0823-4456-7869",Ada,Tidak Tersedia,-7.0072706,107.6224169,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Hutan Kota Babakan Siliwangi Bandung,Hutan Nasional,"Jl. Tamansari No.90, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",,"4,6",5.724,,Tidak Ada ,Tidak Tersedia,-6.8847731,107.6103008,Aksesibilitas Tersedia,[]
PT ANGKASA PURA 2,Kantor Pemerintahan Daerah,"Jl. Pajajaran No.156, Husen Sastranegara, Kec. Cicendo, Kota Bandung, Jawa Barat 40174",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.904888,107.582942,Aksesibilitas Tersedia,[]
PURA LOKA WIRA WIDYA PUSDIKIF,Pura,"59CM+55C, Cipatat, Kec. Cipatat, Kabupaten Bandung Barat, Jawa Barat 40554",,"4,5",4,,Tidak Ada ,Tidak Tersedia,-6.8295726,107.3828831,Aksesibilitas Tersedia,[]
